t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
1,0.030004568674993466,0.03387462818383356,-0.0327856906869299,-0.547518,-0.55,-8.2e-05,0.8212441164268834,1500
2,0.06676020897227336,0.047409476601214084,-0.32004645226295947,-0.544518,-0.55,-8.2e-05,0.8547275188604183,1500
3,0.04306159916120384,0.022082440040216936,-0.6028931613760491,-0.541518,-0.550001,-8.2e-05,0.81793200825235,1500
4,0.04313994366498411,-0.016153044059894726,-0.9559180842499718,-0.538518,-0.550001,-8.2e-05,0.7895059236573253,1500
5,0.03206088397427147,-0.10179515260759336,-1.1461421295035037,-0.535518,-0.550001,-8.2e-05,0.7232110834121839,1500
6,0.04284267641353811,-0.1770074225657589,-1.1836362353562215,-0.532518,-0.550001,-8.2e-05,0.6856851440495392,1500
7,0.04713639731924318,-0.25603078271785856,-1.2219490656093623,-0.529518,-0.550002,-8.2e-05,0.6472629840628642,1500
8,0.04978602521606022,-0.3434966817551616,-1.2351994674170454,-0.526518,-0.550002,-8.2e-05,0.6121852464276115,1500
9,0.04882104969089975,-0.41602042355172525,-1.2444104915450913,-0.523518,-0.550002,-8.2e-05,0.587812087855164,1500
10,0.07091390860268265,-0.4724960958277714,-1.2240624217683622,-0.520518,-0.550002,-8.2e-05,0.5964887825390908,1500
11,0.06483476556421819,-0.5189824063813203,-1.2474503469596852,-0.517518,-0.550003,-8.2e-05,0.5831783781903686,1500
12,0.06342025652958384,-0.5737105768641729,-1.2599897039293915,-0.514518,-0.550003,-8.2e-05,0.5784243058181647,1500
13,0.061910874285643396,-0.6001345329530395,-1.2648117213234908,-0.511518,-0.550003,-8.2e-05,0.5756160564653507,1500
14,0.062289027869586885,-0.6329557965097137,-1.261566903803085,-0.508518,-0.550003,-8.2e-05,0.5768031115676243,1500
15,0.06780638593976429,-0.6629111164469523,-1.2639561460066733,-0.505518,-0.550004,-8.2e-05,0.5843362631717918,1500
16,0.07272271259392374,-0.6806788952862719,-1.2590915126089413,-0.502518,-0.550004,-8.2e-05,0.5898964364052756,1500
17,0.07501834798773205,-0.686190586976044,-1.259120562044154,-0.499518,-0.550004,-8.2e-05,0.5904564349986068,1500
18,0.07671165843629282,-0.6922360149954567,-1.259061570913628,-0.496518,-0.550004,-8.2e-05,0.5906117061154957,1500
19,0.07737786569405548,-0.6973259022537692,-1.257794542148635,-0.493518,-0.550005,-8.2e-05,0.589597776206313,1500
20,0.07899962283401932,-0.7025221793070663,-1.2577391288066213,-0.490518,-0.550005,-8.2e-05,0.5895861367962243,1500
21,0.0797606439513832,-0.705254525745501,-1.2570745118808628,-0.487518,-0.550005,-8.2e-05,0.5881389930344043,1500
22,0.07866984281925964,-0.7114760386000776,-1.2563854447289808,-0.484518,-0.550005,-8.2e-05,0.585878351371681,1500
