t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
1,0.2975885104686941,-0.12863755974463792,0.40738390638456856,-0.547518,-0.55,-8.2e-05,0.9443258548268848,1165
2,0.4075828280065473,-0.13476451292833191,0.5160248625345321,-0.544518,-0.55,-8.2e-05,1.0387090528220106,1000
3,0.42700135506766207,-0.07153024687423941,0.6175872934702199,-0.541518,-0.550001,-8.2e-05,1.0802610808213968,1000
4,0.39061745756890487,0.010567180547140353,0.7621999025701034,-0.538518,-0.550001,-8.2e-05,1.0851402598529416,1000
5,0.35622865526640535,0.02974243253095405,0.7894030774256888,-0.535518,-0.550001,-8.2e-05,1.0636327113912933,1000
6,0.32067110060042575,0.092044426127253,0.9527435719342965,-0.532518,-0.550001,-8.2e-05,1.0677799261056977,1000
7,0.2909547645868056,0.11112441886724533,1.0253863635755274,-0.529518,-0.550002,-8.2e-05,1.053690513933263,1000
8,0.28609765605122667,0.10810521421299905,1.0923501767330273,-0.526518,-0.550002,-8.2e-05,1.0456812659021677,1000
9,0.27762167168069146,0.14012716000085365,1.2591484511126898,-0.523518,-0.550002,-8.2e-05,1.0574039110123106,1000
10,0.2746569795207332,0.13124587096287477,1.2328449456654436,-0.520518,-0.550002,-8.2e-05,1.0470921209460264,1000
11,0.27081794466637904,0.16601224362159372,1.3126470019101932,-0.517518,-0.550003,-8.2e-05,1.0649654411066694,1000
12,0.26844226449618336,0.18459539406834027,1.356323114320146,-0.514518,-0.550003,-8.2e-05,1.0736207786493879,1000
13,0.26833059158201483,0.19544230602646231,1.372077196213676,-0.511518,-0.550003,-8.2e-05,1.0788199711116484,1000
14,0.2671136330639617,0.16872712468138432,1.350407670414275,-0.508518,-0.550003,-8.2e-05,1.0574390868196553,1000
15,0.26557696438647405,0.18346860589841707,1.3685371241632172,-0.505518,-0.550004,-8.2e-05,1.064222489757472,1000
16,0.2643603435056704,0.21282142630775766,1.4055114012890069,-0.502518,-0.550004,-8.2e-05,1.0816677053326558,1000
17,0.2640859961832566,0.21539487947466687,1.4099617801942572,-0.499518,-0.550004,-8.2e-05,1.0811690467674862,1000
18,0.26382513552167913,0.22877979526139824,1.4216666421338342,-0.496518,-0.550004,-8.2e-05,1.088405201887921,1000
19,0.2638597751360511,0.23377274070427306,1.4249040015986174,-0.493518,-0.550005,-8.2e-05,1.08992139216254,1000
20,0.26420983838248957,0.22989092926766044,1.4203785900772572,-0.490518,-0.550005,-8.2e-05,1.0852887959053907,1000
21,0.26393175106125033,0.24352521138429353,1.4311736182436583,-0.487518,-0.550005,-8.2e-05,1.0928709552136595,1000
22,0.26414923216438946,0.24344094476458034,1.43010968209318,-0.484518,-0.550005,-8.2e-05,1.0908982958003213,1000
23,0.2649239657345836,0.22815487256616826,1.4158665502967636,-0.481518,-0.550005,-8.2e-05,1.0782895694023495,1000
24,0.26613453090982325,0.20139584585190992,1.386682800760969,-0.478518,-0.550006,-8.2e-05,1.0578809600990382,1000
25,0.26655488355009954,0.1959749635531487,1.3788437487661198,-0.475518,-0.550006,-8.2e-05,1.0522165948530007,1000
26,0.267345044201132,0.180405424162532,1.3566254681267,-0.472518,-0.550006,-8.2e-05,1.0396625282858396,1000
27,0.2683464734200025,0.1594416623449266,1.321215658405359,-0.469518,-0.550006,-8.2e-05,1.0236014687084316,1000
28,0.2705359727639698,0.10726534338849368,1.1889229034612128,-0.466518,-0.550007,-8.2e-05,0.9875502479117468,1000
29,0.2720630881348631,0.07274900303183034,1.0297896837448002,-0.463518,-0.550007,-8.2e-05,0.9637969581472283,1000
30,0.2740522265744242,0.026433090744442483,0.599636939674943,-0.460518,-0.550007,-8.2e-05,0.9337433244672018,1000
31,0.2756825701066891,-0.009991588494905146,0.0013873130518911774,-0.457518,-0.550007,-8.2e-05,0.9106040416491631,1000
32,0.2775419387193666,-0.05204591798647549,-0.6136926994840256,-0.454518,-0.550008,-8.2e-05,0.8853688434777038,1000
33,0.28124397362254555,-0.14191740903109004,-1.1051956815576351,-0.451518,-0.550008,-8.2e-05,0.838735977781186,1000
34,0.28361497718122125,-0.196781018637948,-1.2102298313891087,-0.448518,-0.550008,-8.2e-05,0.8128886741973873,1000
35,0.2863486895015542,-0.2601516138409751,-1.278773781311706,-0.445518,-0.550008,-8.2e-05,0.787175695635437,1000
36,0.28749274378321854,-0.2825665905747245,-1.2952628491001603,-0.442518,-0.550009,-8.2e-05,0.7774581200284197,1000
37,0.28917632251342484,-0.3185631111080533,-1.3175290914710605,-0.439518,-0.550009,-8.2e-05,0.7645669461520571,1000
38,0.29070996782979186,-0.34975408468499264,-1.333066258416231,-0.436518,-0.550009,-8.2e-05,0.754296061438524,1000
39,0.2924234664632143,-0.3852926234017673,-1.3477681572149687,-0.433518,-0.550009,-8.2e-05,0.7443940471621283,1000
40,0.29433152508027716,-0.4262653909464081,-1.36163712896408,-0.430518,-0.55001,-8.2e-05,0.7353363599598007,1000
41,0.29510231554120275,-0.4377488087684953,-1.3647053791433033,-0.427518,-0.55001,-8.2e-05,0.7312883805241157,1000
42,0.2953807189372751,-0.4368516586680722,-1.3637966375195687,-0.424518,-0.55001,-8.2e-05,0.7287379335128115,1000
43,0.29662237564859256,-0.46058515261441735,-1.3703339489654371,-0.421518,-0.55001,-8.2e-05,0.723686674235913,1000
44,0.29739000253867903,-0.47211394456185063,-1.3730232328026648,-0.418518,-0.550011,-8.2e-05,0.72013347328454,1000
45,0.2982866725745383,-0.4866062021325974,-1.3762948012516583,-0.415518,-0.550011,-8.2e-05,0.7166151540274948,1000
46,0.2988443571958175,-0.4927217977439161,-1.377299311020476,-0.412518,-0.550011,-8.2e-05,0.7136655070341624,1000
47,0.300992530169901,-0.5382134738511427,-1.3872141630811783,-0.409518,-0.550011,-8.2e-05,0.7106084682196989,1000
48,0.30230816570339186,-0.5629129326136598,-1.3916898445869597,-0.406518,-0.550012,-8.2e-05,0.7089435571666298,1000
49,0.3023210921463014,-0.5552110883983136,-1.3896254540660544,-0.403518,-0.550012,-8.2e-05,0.7058582396785409,1000
50,0.3036662282278155,-0.5802313665352771,-1.393924439834317,-0.400518,-0.550012,-8.2e-05,0.7048323470149462,1000
51,0.30476927434811396,-0.5996800647662187,-1.396999055123713,-0.397518,-0.550012,-8.2e-05,0.7040414280203433,1000
52,0.3054388814211698,-0.6079227347681088,-1.3980844666207446,-0.394518,-0.550013,-8.2e-05,0.7023483275624441,1000
53,0.306627151961337,-0.6289944972085136,-1.4010811916699246,-0.391518,-0.550013,-8.2e-05,0.7025985554414532,1000
54,0.30664979565260925,-0.6215136111055619,-1.3996207967746153,-0.388518,-0.550013,-8.2e-05,0.6988351747736921,1000
55,0.3070779738839179,-0.6240119534442433,-1.3995626425583865,-0.385518,-0.550013,-8.2e-05,0.6965378870894647,1000
56,0.3069623777115454,-0.6134640570811489,-1.3975175616347095,-0.382518,-0.550014,-8.2e-05,0.6923937470781033,1000
57,0.30741934382817365,-0.6171649809031751,-1.3977117000066783,-0.379518,-0.550014,-8.2e-05,0.6902116838926772,1000
