t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
103,0.060156439031347854,-0.03188944682548643,-1.0528567846250487,-0.350981,-0.549991,1.038864,0.6614100189557901,5000
104,0.06507395638833055,-0.029027583533570787,-0.6194826068991791,-0.350982,-0.549991,1.067095,0.6667124118708025,4910
105,0.03359469416442649,-0.04573512272576708,-2.236360114656823,-0.350983,-0.549991,1.095327,0.6341718951628442,4877
106,0.03292589992333759,-0.036434758930875034,-3.0003105348120904,-0.350984,-0.549991,1.123558,0.6411917217183923,5000
107,0.014349420672323745,-0.037744935313398044,-2.9086726128266136,-0.350985,-0.54999,1.15179,0.6291774354057553,3449
108,0.036889323638117484,-0.05830400332617056,-2.4421163778136936,-0.350986,-0.54999,1.180021,0.6262606374445957,4571
109,0.06936920021866601,-0.02632340501632972,-1.0540519225735292,-0.350987,-0.54999,1.208252,0.6715102663132311,4440
110,0.07182845858884397,-0.02397885316602104,0.043888529765614234,-0.350988,-0.54999,1.236484,0.6748788663509989,4462
111,0.04998828181433215,-0.011755204475626111,-1.702676454821685,-0.350989,-0.54999,1.264715,0.6711776781481748,4407
112,0.06252649977345993,-0.02825679008395839,-2.0463281300341554,-0.350989,-0.54999,1.292946,0.6657331378879908,3204
113,0.020540410349741276,-0.03342413054546358,-2.628281417701928,-0.35099,-0.54999,1.321177,0.636297998818139,3748
114,0.032672996034628324,-0.061007518153791705,-1.987400285804199,-0.350991,-0.54999,1.349408,0.6215319214696351,4199
115,0.04422715181131598,-0.06504856613585062,-2.092922437460077,-0.350992,-0.54999,1.377639,0.6255928166440797,4078
116,0.0797468627639071,-0.08842149718868327,-1.7286865474406714,-0.350993,-0.54999,1.40587,0.6313337565514376,4023
117,0.102407628888281,-0.12789348486953453,-1.653123553680677,-0.350447,-0.547946,1.416388,0.6176742105454724,1835
118,0.14519384760271972,-0.17469999716378834,-1.5593285595761628,-0.349984,-0.544973,1.416375,0.6183067178883047,1189
119,0.1873924934301686,-0.24130921022001273,-1.5189624956007535,-0.349521,-0.542002,1.416358,0.6153797634412911,896
120,0.18128780915390713,-0.24049867300782163,-1.4963408607559066,-0.349058,-0.539031,1.416344,0.6085952904405992,630
121,0.18391460898453865,-0.24246816153495884,-1.4967988842632847,-0.348595,-0.536061,1.416332,0.6080816050982187,415
122,0.21453289998287106,-0.2740327154049197,-1.4336146140930497,-0.348132,-0.533093,1.416321,0.6194384721077779,359
123,0.20522409010637263,-0.2930659740099221,-1.4878800591517884,-0.34767,-0.530125,1.416311,0.6015719879431871,300
124,0.228364113931682,-0.2532427233094188,-1.3580982667988593,-0.347208,-0.527157,1.416303,0.637426301081709,253
125,0.21719680592674126,-0.2917790870934966,-1.4300184709068382,-0.346746,-0.524191,1.416296,0.6099563800940083,253
126,0.19670693411549972,-0.2896054511410929,-1.463339587223689,-0.346284,-0.521224,1.416292,0.5903272877879938,169
127,0.21163982825919556,-0.29437902831049406,-1.453672474554468,-0.345822,-0.518258,1.416288,0.6007374500818435,169
128,0.22432974092365154,-0.3156344333814949,-1.453474288707134,-0.345361,-0.515293,1.416284,0.6036647111752476,169
129,0.20375109769433675,-0.24991108608313797,-1.3959334666014442,-0.344899,-0.512328,1.416281,0.6081772491713703,150
130,0.25164975395081574,-0.21736814921768635,-1.19504465552234,-0.344438,-0.509363,1.416278,0.6637632132722587,150
131,0.2681724038410103,-0.1642883383994665,-0.9968708091524235,-0.343976,-0.506398,1.416275,0.7012593592142128,130
132,0.20210190700347985,-0.21477301214126446,-1.3434435772941964,-0.343515,-0.503433,1.416273,0.6172701173705474,130
133,0.22673369983106584,-0.17492709264965586,-1.1512340620783716,-0.343053,-0.500468,1.41627,0.6562269162895276,130
134,0.2211049238136692,-0.11813447541321277,-0.9543973278290866,-0.342591,-0.497504,1.416268,0.6794662101306811,130
135,0.1883923282749455,-0.09414696695508903,-0.9340398319793789,-0.34213,-0.494539,1.416266,0.6646560922192063,130
136,0.20727356534839694,-0.04801208156999736,-0.5689512646764197,-0.341668,-0.491575,1.416265,0.7057513051870961,130
137,0.28543546013999993,0.025722152647540405,-0.15375660433506355,-0.341206,-0.488611,1.416264,0.8106898984684274,130
138,0.2668928974969538,0.057592062626430664,0.016938934248069245,-0.340745,-0.485646,1.416263,0.8150652778524162,130
139,0.2955555003186128,0.07735190759837487,0.04155692083702161,-0.340283,-0.482682,1.416263,0.8473066600395206,130
140,0.3307129425492314,0.08794542624330638,0.024900737831082858,-0.339821,-0.479718,1.416262,0.8785542291770643,130
141,0.3560787213526203,0.08109939295413857,-0.034705841137558764,-0.339359,-0.476753,1.416262,0.891534024367429,130
142,0.4350048604750165,0.07927917703580759,-0.11432625221906773,-0.338897,-0.473789,1.416262,0.9512142230309655,130
