timestamp,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles,update_time_ms
0.22,-0.35108633785970433,-0.5099254158397207,-0.1379451069187916,-0.4588,-0.55,0.0,0.11492695639967618,1000,366.96839332580566
0.42,-0.2654818934145742,-0.5316037415073851,-0.26008613213197274,-0.4588,-0.55,0.0,0.1941914330249951,1000,737.9987239837646
0.62,-0.19690408948390634,-0.5477929400115016,-0.4115391575414275,-0.4588,-0.55,0.0,0.2619052100643409,1000,749.2516040802002
0.82,-0.13098735251166688,-0.5737453294513345,-0.5620147893429696,-0.4588,-0.55,0.0,0.3286715267924232,1000,747.4977970123291
1.02,-0.1082746075383546,-0.5935519220497675,-0.6890308502760473,-0.4588,-0.55,0.0,0.35322064021602634,1000,734.5318794250488
1.22,-0.09847310657267318,-0.5999722329949443,-0.7756553850790403,-0.4588,-0.55,0.0,0.36377560967922123,1000,733.8302135467529
1.42,-0.12915768664660446,-0.606752400838617,-0.9168473600971194,-0.4588,-0.55,0.0,0.33449198757806636,1000,750.6563663482666
1.62,-0.1667203492697128,-0.6041202523463218,-1.033332110256895,-0.4588,-0.55,0.0,0.2970513829032885,1000,735.5456352233887
1.82,-0.19861993743982032,-0.5967411996329413,-1.107964101679141,-0.4588,-0.55,0.0,0.26434523770430496,1000,739.9694919586182
2.02,-0.19893425052309838,-0.598115293202949,-1.12989808579148,-0.4588,-0.55,0.0,0.26428259343210164,1000,737.0173931121826
2.22,-0.20317394854264834,-0.5974928666949638,-1.1415611162682324,-0.4588,-0.55,0.0,0.2600004818660577,1000,728.0023097991943
2.42,-0.22520777440026088,-0.5906617639078677,-1.1681757722700021,-0.4588,-0.55,0.0,0.23710484369733695,1000,738.9934062957764
2.62,-0.23278496256773726,-0.5888845948299448,-1.1783383498016642,-0.4588,-0.55,0.0,0.22933558132264625,1000,738.4331226348877
2.82,-0.24421503763181698,-0.5830460580357144,-1.1877379527949357,-0.4588,-0.55,0.0,0.21711459652969978,1000,762.9194259643555
3.02,-0.24236418234518392,-0.5821782478454139,-1.1859195089137913,-0.4588,-0.55,0.0,0.21881476823630913,1000,716.8705463409424
3.22,-0.25294365235503236,-0.5793899103861065,-1.1980018015998097,-0.4588,-0.55,0.0,0.20794374887990535,1000,711.9653224945068
3.42,-0.26159796675517133,-0.5864515461779611,-1.2075258189517055,-0.444378,-0.550001,-7.6e-05,0.18637913743134546,1000,722.5420475006104
3.62,-0.2966637290118207,-0.5854238930206648,-1.2214472131162935,-0.414377,-0.550003,-7.6e-05,0.1229270264389321,1000,700.0386714935303
3.82,-0.3546431662553531,-0.5760667362276871,-1.2549412171965968,-0.389867,-0.550005,-3e-06,0.043817035030591346,1000,705.411434173584
4.02,-0.40212206818514845,-0.5553130370336693,-1.280001879070343,-0.389868,-0.550005,-3e-06,0.01335430433369978,1000,714.9982452392578
4.22,-0.4401953155029822,-0.546311699246393,-1.3045782435011501,-0.384446,-0.550005,-7.8e-05,0.05587151912654284,1000,743.0286407470703
4.42,-0.4450656825097462,-0.5701243002986868,-1.3116503077852129,-0.354445,-0.550008,-7.8e-05,0.09282657828574294,1000,740.5099868774414
4.62,-0.4417904134393082,-0.5965642091869736,-1.313308021722608,-0.324445,-0.55001,-7.8e-05,0.1262427837472965,1000,735.9969615936279
4.82,-0.440119137293379,-0.623935165186303,-1.317622598212105,-0.294445,-0.550013,-7.8e-05,0.1633567898252206,1454,760.0369453430176
5.02,-0.43345810655540873,-0.6524043203524581,-1.3180379766505899,-0.264445,-0.550015,-7.8e-05,0.1976082060789689,5000,1245.1624870300293
5.22,-0.425997273482037,-0.6812825229301476,-1.3180021445551777,-0.234445,-0.550017,-7.8e-05,0.23221307238452832,5000,4201.701402664185
5.42,-0.41837003610886736,-0.7107010803643073,-1.317927086351557,-0.204445,-0.55002,-7.8e-05,0.2675487444583159,5000,4131.66880607605
5.62,-0.4110634394370908,-0.739015910139811,-1.3180947495642876,-0.174445,-0.550022,-7.8e-05,0.3028316098949698,5000,4172.55711555481
5.82,-0.40365159806291717,-0.7676788876181084,-1.3182269645911335,-0.144445,-0.550024,-7.8e-05,0.33846965976790616,5000,4099.360227584839
6.02,-0.3961750614219513,-0.7964281502788879,-1.3179246034006031,-0.114445,-0.550027,-7.8e-05,0.37427978086930574,5000,4118.829250335693
