timestamp,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles,update_time_ms
0.12,-0.4622374651145014,-0.48775725665103725,0.16092502284595117,-0.4588,-0.55,0.0,0.062337591114978656,1000,142.03906059265137
0.22,-0.4689890654200745,-0.3702857794332296,0.3666567639107229,-0.4588,-0.55,0.0,0.18000282811127266,1000,270.003080368042
0.32,-0.46542845557719814,-0.31063570845250355,0.38381326079788414,-0.4588,-0.55,0.0,0.2394560512732426,1000,278.61952781677246
0.42,-0.46246178818628053,-0.2879045966429165,0.3737451600327018,-0.4588,-0.55,0.0,0.262120981902696,1000,305.9971332550049
0.52,-0.4596779206046456,-0.2777207322491278,0.3669518692357788,-0.4588,-0.55,0.0,0.27228068310392356,1000,320.51610946655273
0.62,-0.4580813712203799,-0.2722855782883749,0.3618110032032917,-0.4588,-0.55,0.0,0.2777153514913161,1000,301.0995388031006
0.72,-0.4574699819330102,-0.2682374562509245,0.35890653858820915,-0.4588,-0.55,0.0,0.281765682807556,1000,311.0032081604004
0.82,-0.455920227143552,-0.2637250185883796,0.3548533533383347,-0.4588,-0.55,0.0,0.2862894655308301,1000,308.99691581726074
0.92,-0.45498299748062876,-0.260342288929438,0.3518093496013659,-0.4588,-0.55,0.0,0.2896828595047869,1000,297.4894046783447
1.02,-0.45474402070371456,-0.25956970438103016,0.351089356916476,-0.4588,-0.55,0.0,0.29045861595307193,1000,287.0018482208252
1.12,-0.4545647881210289,-0.25899026596972435,0.3505494235873391,-0.4588,-0.55,0.0,0.2910405509890874,1000,271.51966094970703
1.22,-0.454539028110086,-0.25890698680480306,0.3504718265792565,-0.4588,-0.55,0.0,0.29112419722947414,1758,293.0009365081787
1.32,-0.4545647881210289,-0.25899026596972435,0.35054942358733915,-0.4588,-0.55,0.0,0.2910405509890874,1000,502.99596786499023
1.42,-0.4545647881210289,-0.25899026596972435,0.35054942358733915,-0.4588,-0.55,0.0,0.2910405509890874,1000,280.0009250640869
1.52,-0.4545368905122232,-0.2589000761956779,0.35046538753162954,-0.4588,-0.55,0.0,0.29113113839194005,1876,310.51182746887207
1.62,-0.4545647881210289,-0.25899026596972435,0.35054942358733915,-0.4588,-0.55,0.0,0.2910405509890874,1000,543.7958240509033
1.72,-0.4545647881210289,-0.25899026596972435,0.35054942358733904,-0.4588,-0.55,0.0,0.2910405509890874,1000,296.9999313354492
1.82,-0.4545357607361542,-0.2588964237591574,0.3504619843306222,-0.4588,-0.55,0.0,0.29113480698244826,1945,321.0005760192871
1.92,-0.4545446358381503,-0.25892511594733136,0.35048871867327136,-0.4588,-0.55,0.0,0.2911059880016632,1509,566.0572052001953
2.02,-0.45456130023022484,-0.25897899001821595,0.35053891693277806,-0.4588,-0.55,0.0,0.2910518765212758,1062,428.50661277770996
2.12,-0.45454336605267537,-0.2589210108763014,0.35048489370869906,-0.4588,-0.55,0.0,0.29111011119821273,1559,331.06374740600586
2.22,-0.4545647881210289,-0.25899026596972435,0.35054942358733915,-0.4588,-0.55,0.0,0.2910405509890874,1000,434.6282482147217
2.32,-0.4545490705990282,-0.2589394530213485,0.350502077488514,-0.4588,-0.55,0.0,0.2910915876632024,1357,294.9659824371338
2.42,-0.4545432435394952,-0.258920614805192,0.3504845246633326,-0.4588,-0.55,0.0,0.2911105090183992,1564,419.7206497192383
2.52,-0.45452729502332656,-0.258869055079225,0.35043648330577054,-0.4588,-0.55,0.0,0.2911622968350831,2685,506.5133571624756
2.62,-0.4545228886682214,-0.2588548098377196,0.35042321021474593,-0.4588,-0.55,0.0,0.29117660523464944,3348,907.5431823730469
2.72,-0.45451712322206383,-0.2588361708105901,0.35040584323530616,-0.4588,-0.55,0.0,0.29119532699158285,4946,1278.3000469207764
2.82,-0.45462453231525746,-0.25918341210682627,0.35072939551386506,-0.4588,-0.55,0.0,0.29084656147909743,1000,1451.0927200317383
2.92,-0.45462453231525746,-0.25918341210682627,0.35072939551386506,-0.4588,-0.55,0.0,0.29084656147909743,1000,294.0387725830078
3.02,-0.45453874059584143,-0.25890605730419175,0.350470960504832,-0.4588,-0.55,0.0,0.2911251308387856,1773,303.00140380859375
3.12,-0.45455686022708847,-0.2589646359966329,0.35052554223707694,-0.4588,-0.55,0.0,0.29106629371279813,1153,506.5896511077881
3.22,-0.4545647881210289,-0.25899026596972435,0.35054942358733915,-0.4588,-0.55,0.0,0.2910405509890874,1000,336.00330352783203
3.32,-0.4545647881210289,-0.25899026596972435,0.35054942358733915,-0.4588,-0.55,0.0,0.2910405509890874,1000,300.9984493255615
3.42,-0.4405557844910511,-0.2540370121183608,0.35075819909837036,-0.444378,-0.550001,-7.6e-05,0.29598866778003496,1000,289.9656295776367
3.52,-0.4263011003685332,-0.2486889644614549,0.3506269420744038,-0.429377,-0.550002,-7.6e-05,0.301328735012105,5000,385.1327896118164
