t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
1,0.08347309014925217,-0.005387996576095349,2.8827240377374816,-0.547518,-0.55,-8.2e-05,0.8335178403136557,1213
2,-0.04701476974231566,0.11747589748495336,3.098369234295526,-0.544518,-0.55,-8.2e-05,0.8324863589514091,1000
3,-0.20174270768961253,0.21496102501892855,-3.0733112016811965,-0.541518,-0.550001,-8.2e-05,0.8370269702857066,1000
4,-0.2975514945641549,0.26087060213222846,-3.038332410581273,-0.538518,-0.550001,-8.2e-05,0.8459182063807648,1000
5,-0.35155056984704774,0.3099578939514342,-3.0474155384834143,-0.535518,-0.550001,-8.2e-05,0.8794164625723443,1000
6,-0.4064189242940707,0.31323975451696573,-3.015257409275104,-0.532518,-0.550001,-8.2e-05,0.8724021877281773,1000
7,-0.453695897196978,0.2953365394917371,-2.953139347766122,-0.529518,-0.550002,-8.2e-05,0.8487321353781152,1000
8,-0.4857407128729435,0.28187078646655606,-2.9140002377098773,-0.526518,-0.550002,-8.2e-05,0.8328716107594705,1000
9,-0.5182475492905342,0.2621216461011075,-2.8698881751492764,-0.523518,-0.550002,-8.2e-05,0.8121407477815885,1000
10,-0.5458948461950703,0.2410689980569439,-2.8297692046398737,-0.520518,-0.550002,-8.2e-05,0.7914779265965777,1000
11,-0.550984233096139,0.2392897910982655,-2.827344208421401,-0.517518,-0.550003,-8.2e-05,0.7900019612870182,1000
12,-0.5668583168943468,0.22860113501433973,-2.808328063027,-0.514518,-0.550003,-8.2e-05,0.780361395658466,1000
13,-0.5743803122073455,0.22372109151878997,-2.80109870162278,-0.511518,-0.550003,-8.2e-05,0.7762735600886009,1000
14,-0.5866294648416398,0.21486266786124894,-2.787020721309588,-0.508518,-0.550003,-8.2e-05,0.7688438663425372,1000
15,-0.5934801382266932,0.2104307408159928,-2.7810335054789173,-0.505518,-0.550004,-8.2e-05,0.7655052794078548,1000
16,-0.6004542051850301,0.20592873438803275,-2.77516994485221,-0.502518,-0.550004,-8.2e-05,0.7622504832438038,1000
17,-0.605926632329418,0.20257982777969738,-2.771230787923798,-0.499518,-0.550004,-8.2e-05,0.7600692171570682,1000
18,-0.6127424795520678,0.19805449667596167,-2.765399722514244,-0.496518,-0.550004,-8.2e-05,0.757033449786896,1000
19,-0.6161548510094091,0.19639647399129054,-2.7644351739041286,-0.493518,-0.550005,-8.2e-05,0.756409252720956,1000
20,-0.6192687951134952,0.1950108137827658,-2.7639968643396213,-0.490518,-0.550005,-8.2e-05,0.7560590783984767,1939
21,-0.6222993115158584,0.19370979130752528,-2.7637147576939367,-0.487518,-0.550005,-8.2e-05,0.7558291425603612,4930
22,-0.6252646380593788,0.1924683786320869,-2.763530512977237,-0.484518,-0.550005,-8.2e-05,0.7556959270118927,5000
23,-0.6280250325734765,0.19137037368167295,-2.763497664610625,-0.481518,-0.550005,-8.2e-05,0.7557127465480028,5000
24,-0.6308422234915317,0.19025178842029797,-2.76348349446345,-0.478518,-0.550006,-8.2e-05,0.7557673334957054,5000
25,-0.6336092029711804,0.18915484631074733,-2.7635382815885556,-0.475518,-0.550006,-8.2e-05,0.7558780226833528,5000
26,-0.6363977629089157,0.18804529920057372,-2.7634957799685713,-0.472518,-0.550006,-8.2e-05,0.756026650947397,5000
27,-0.639137105650099,0.1869561743545482,-2.763477351398548,-0.469518,-0.550006,-8.2e-05,0.7562300492779449,5000
28,-0.6419278416845479,0.18585074304201038,-2.763509879702998,-0.466518,-0.550007,-8.2e-05,0.756475532026436,5000
29,-0.6446636643712341,0.18476260304823372,-2.7634933839602103,-0.463518,-0.550007,-8.2e-05,0.7567695298333271,5000
30,-0.647402047763374,0.18367339562238474,-2.763488045762858,-0.460518,-0.550007,-8.2e-05,0.7571080307519146,5000
31,-0.6501850615062178,0.18256720979802052,-2.7634857728507978,-0.457518,-0.550007,-8.2e-05,0.7574863493493694,5000
32,-0.6529179757587515,0.18148021022443797,-2.7634542849144204,-0.454518,-0.550008,-8.2e-05,0.7579165864911683,5000
33,-0.6556694348991365,0.18038681099539053,-2.763447227683133,-0.451518,-0.550008,-8.2e-05,0.7583893382032534,5000
34,-0.65838739924226,0.17930594043108436,-2.763442370451188,-0.448518,-0.550008,-8.2e-05,0.7589097366916717,5000
