t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
1,-0.016688246105177728,0.07894665520597134,1.2383829363520447,-0.547518,-0.55,-8.2e-05,0.8230152627471842,1104
2,0.004329580112037462,0.18499632376831926,2.057193480813224,-0.544518,-0.55,-8.2e-05,0.9173076158780016,1000
3,0.08595852423733458,0.33617084300927985,2.226208435390735,-0.541518,-0.550001,-8.2e-05,1.0858302463145102,1000
4,0.17953882461134574,0.4554648613176219,2.2205978310552656,-0.538518,-0.550001,-8.2e-05,1.2355432819800836,1000
5,0.25171652860539107,0.538954024519768,2.1847723001570327,-0.535518,-0.550001,-8.2e-05,1.3437117430667191,1000
6,0.2962857528386051,0.5793662961353733,2.143056326001174,-0.532518,-0.550001,-8.2e-05,1.4008519373222426,1000
7,0.325774117310554,0.5977681212746644,2.109999345936984,-0.529518,-0.550002,-8.2e-05,1.4313982175566757,1000
8,0.3369685543224187,0.6109560305345586,2.097919172573237,-0.526518,-0.550002,-8.2e-05,1.4468699244086471,1000
9,0.34285789083972934,0.6151345779664472,2.0900036924824548,-0.523518,-0.550002,-8.2e-05,1.4519471166484326,1000
10,0.3443494316117014,0.6195509624673371,2.087609795087004,-0.520518,-0.550002,-8.2e-05,1.4545960972994343,1000
11,0.3450749896972029,0.6238598017245879,2.085709394952843,-0.517518,-0.550003,-8.2e-05,1.4567156699738826,1000
12,0.3434485162016473,0.6263814326264656,2.08544116328165,-0.514518,-0.550003,-8.2e-05,1.4560174711345613,1000
13,0.34347238803620844,0.6296494756283774,2.0840129908870666,-0.511518,-0.550003,-8.2e-05,1.4569106104667047,1000
14,0.3420098108595801,0.6322427818547985,2.0840245682808063,-0.508518,-0.550003,-8.2e-05,1.456400578741664,1000
15,0.34054761866647526,0.6348406663731706,2.0839883712215657,-0.505518,-0.550004,-8.2e-05,1.455913429611265,1000
16,0.3396065516839109,0.6376825420970346,2.0834972772215554,-0.502518,-0.550004,-8.2e-05,1.4559440520937743,3337
17,0.33763383083885207,0.6400067425961462,2.084006928561714,-0.499518,-0.550004,-8.2e-05,1.4549737988606783,1000
18,0.33614237619300247,0.6426514522312049,2.0839906922449596,-0.496518,-0.550004,-8.2e-05,1.4545619030549002,1000
19,0.3346809136725732,0.6452455359891945,2.084007164360049,-0.493518,-0.550005,-8.2e-05,1.45414486361947,1000
20,0.33374999426975305,0.648213915048827,2.0834599707966572,-0.490518,-0.550005,-8.2e-05,1.4543542535291287,4503
21,0.3324413673198181,0.6509169629887362,2.0832894441384107,-0.487518,-0.550005,-8.2e-05,1.4541481785719899,5000
22,0.330987646509858,0.6535013176525146,2.083283831333788,-0.484518,-0.550005,-8.2e-05,1.4537802158919952,5000
23,0.32953700630497895,0.6560808000265526,2.083271272853944,-0.481518,-0.550005,-8.2e-05,1.4534280788116276,5000
24,0.3280985273801892,0.6586387344323628,2.0832787078042965,-0.478518,-0.550006,-8.2e-05,1.453083726532629,5000
25,0.3266523044728311,0.6612095492292895,2.0832819624570145,-0.475518,-0.550006,-8.2e-05,1.4527629896417529,5000
26,0.3252192874459719,0.663756249077469,2.0832714919603874,-0.472518,-0.550006,-8.2e-05,1.4524474438227541,5000
27,0.3237706612983326,0.6663280466497156,2.083289104889519,-0.469518,-0.550006,-8.2e-05,1.4521623232902625,5000
28,0.32229395571197145,0.6689549844496235,2.0832941073488755,-0.466518,-0.550007,-8.2e-05,1.451927209266191,5000
29,0.3208374760568809,0.6715443745184602,2.0832843553117955,-0.463518,-0.550007,-8.2e-05,1.4516891104531835,5000
30,0.3193873531175598,0.6741247649950344,2.0832584885630863,-0.460518,-0.550007,-8.2e-05,1.4514651004730645,5000
31,0.3179041210688549,0.6767637344374257,2.08326170756399,-0.457518,-0.550007,-8.2e-05,1.4512911150816925,5000
32,0.31647628315452275,0.6793042280885334,2.0832496896584964,-0.454518,-0.550008,-8.2e-05,1.4510826092214566,5000
33,0.31501371359287217,0.681903589663515,2.083233685005424,-0.451518,-0.550008,-8.2e-05,1.4509228210662737,5000
34,0.31356800885776315,0.6844746942753734,2.0832176254878543,-0.448518,-0.550008,-8.2e-05,1.4507662138891089,5000
35,0.3121446760805826,0.6870070329917077,2.083191709591756,-0.445518,-0.550008,-8.2e-05,1.450606398225606,5000
36,0.31068461585530294,0.6896058854386573,2.0831746713908568,-0.442518,-0.550009,-8.2e-05,1.4505031005593771,5000
37,0.3092150020688833,0.6922236364336334,2.083153806333627,-0.439518,-0.550009,-8.2e-05,1.4504285681852582,5000
38,0.3077566497406425,0.694818348591381,2.0831253308302364,-0.436518,-0.550009,-8.2e-05,1.4503585356895734,5000
39,0.3062948697250922,0.6974181300308521,2.0831242116065205,-0.433518,-0.550009,-8.2e-05,1.4503094590286185,5000
40,0.30482760924146207,0.70003321849129,2.083130414555117,-0.430518,-0.55001,-8.2e-05,1.4502900444830888,5000
41,0.3033421096129713,0.7026843562454514,2.083082097962644,-0.427518,-0.55001,-8.2e-05,1.4503101909566416,5000
42,0.30191272261433455,0.705222300580692,2.0831123823620876,-0.424518,-0.55001,-8.2e-05,1.4502791880114259,5000
43,0.3004807983431354,0.7077689791344136,2.083101271209867,-0.421518,-0.55001,-8.2e-05,1.4502724658357613,5000
44,0.29904308578144734,0.7103194405298846,2.083144127201046,-0.418518,-0.550011,-8.2e-05,1.45028505168953,5000
45,0.29757934236602224,0.7129266736200878,2.0831084742860786,-0.415518,-0.550011,-8.2e-05,1.4503514702093432,5000
46,0.2961424351643655,0.715480812888547,2.083108022688398,-0.412518,-0.550011,-8.2e-05,1.4504030959892802,5000
47,0.2946913859971303,0.7180622737855008,2.0830884308903426,-0.409518,-0.550011,-8.2e-05,1.4504898093456338,5000
48,0.29324738013340446,0.7206295367823503,2.083094786054261,-0.406518,-0.550012,-8.2e-05,1.4505866062492998,5000
49,0.29179627103759,0.7232058751200897,2.083116834978974,-0.403518,-0.550012,-8.2e-05,1.4507052398863978,5000
50,0.2903923356099843,0.7257006772731625,2.083100705217409,-0.400518,-0.550012,-8.2e-05,1.4507928614409986,5000
51,0.28896713924890577,0.7282260014117048,2.0831469798463305,-0.397518,-0.550012,-8.2e-05,1.4509149646559507,5000
52,0.2875228052211242,0.7308003575675688,2.083134653444341,-0.394518,-0.550013,-8.2e-05,1.4510901132976504,5000
53,0.2860816449226386,0.7333618885453789,2.0831320758537997,-0.391518,-0.550013,-8.2e-05,1.451272677117622,5000
54,0.2846284912348595,0.735938349896263,2.0831315254001836,-0.388518,-0.550013,-8.2e-05,1.4514809929729784,5000
55,0.28318647514738,0.738501904437863,2.083098069191318,-0.385518,-0.550013,-8.2e-05,1.4517011862090106,5000
56,0.28173857284551174,0.7410784121491624,2.0831095942506477,-0.382518,-0.550014,-8.2e-05,1.4519491765477215,5000
57,0.28026409792257023,0.7436945247853957,2.0831560986140287,-0.379518,-0.550014,-8.2e-05,1.4522376402784474,5000
58,0.2788216640673055,0.7462597908944565,2.0831620566876743,-0.376518,-0.550014,-8.2e-05,1.4525136199911288,5000
59,0.27738711519353954,0.7488093991836353,2.083163652168509,-0.373518,-0.550014,-8.2e-05,1.4527971954997876,5000
60,0.2759565476456371,0.75134912884058,2.083165572830527,-0.370518,-0.550015,-8.2e-05,1.453092542333981,5000
61,0.27450406455782833,0.7539456960233728,2.0831044854771346,-0.367518,-0.550015,-8.2e-05,1.4534461903190137,5000
62,0.2730410059690002,0.7565489464632835,2.08308660620254,-0.364518,-0.550015,-8.2e-05,1.4538193946601101,5000
63,0.27160165894840355,0.7591082454671887,2.0830921698120255,-0.361518,-0.550015,-8.2e-05,1.454181616707311,5000
64,0.2701630921909229,0.761668409492833,2.0830982850516455,-0.358518,-0.550016,-8.2e-05,1.4545638197703576,5000
65,0.2687538334590555,0.7641731593151652,2.0830858996638426,-0.355518,-0.550016,-8.2e-05,1.454925588651128,5000
66,0.2673268614397125,0.7667172184727421,2.083064186805727,-0.352518,-0.550016,-8.2e-05,1.4553329587701922,5000
67,0.26669950045574076,0.7678242227756623,2.0997891405141282,-0.351192,-0.550015,0.016565,1.455503391758813,5000
68,0.26664295390489395,0.7679252688907907,2.13117902021648,-0.350925,-0.55001,0.047966,1.4554530396672092,5000
69,0.2672974848133386,0.7667094395147623,2.1608131603384435,-0.350833,-0.550012,0.077369,1.4545929483994484,5000
70,0.2688347853010756,0.76426527598312,2.189219546329603,-0.350827,-0.550011,0.105781,1.4530322975675987,5000
71,0.35011867515236345,0.592318653012311,2.1971656401075705,-0.350844,-0.55001,0.134165,1.3402475232022175,1000
72,0.38585239672890176,0.4766639396543521,2.199280106653541,-0.350862,-0.55001,0.162573,1.2636484798839502,1000
73,0.3926508553693231,0.40464232793657623,2.1689684227891552,-0.350878,-0.550009,0.190971,1.2100389732144516,1000
74,0.39423882818240674,0.38466651867139057,2.1384009770402166,-0.350892,-0.550008,0.219352,1.1953394526080845,1000
75,0.38054699075759263,0.4002235712178398,2.069223278195855,-0.350905,-0.550007,0.247714,1.199149762648614,1000
76,0.3756876354953659,0.372900685935094,1.9624654450139072,-0.350915,-0.550006,0.276058,1.1746097823756236,1092
77,0.37876979128772814,0.34774053819775014,1.8793708336199724,-0.350924,-0.550005,0.304386,1.156892423865688,1019
78,0.3677006665092029,0.3368503095747644,1.816994621931051,-0.350931,-0.550005,0.332699,1.141465642159564,1128
79,0.33843226890409916,0.3431648056090336,1.770886846381226,-0.350937,-0.550004,0.360998,1.1282643769181229,1153
80,0.32474995126299416,0.3315737069856411,1.7692997133354704,-0.350943,-0.550003,0.389287,1.1107377974509294,1128
81,0.33097867990359603,0.3431576139284128,1.7203906365637578,-0.350947,-0.550002,0.417565,1.1237244897503715,1068
82,0.3353142531983012,0.3299119132208526,1.653899148682907,-0.350951,-0.550002,0.445836,1.115889104000466,1000
83,0.3133118899814013,0.326938767954217,1.6142779543713983,-0.350954,-0.550001,0.474099,1.1001238699402804,1000
84,0.2777273638132718,0.322792263245641,1.5816204070490656,-0.350957,-0.55,0.502357,1.0756441623904935,1153
85,0.2707500035657215,0.3370563070469154,1.604019738295051,-0.350959,-0.55,0.53061,1.0832317282033397,1177
86,0.2335905021022347,0.34288271675936355,1.6145281997801317,-0.350961,-0.549999,0.558859,1.0672104847372552,1080
87,0.21850538941187325,0.3605202601020113,1.5559589223137895,-0.350963,-0.549998,0.587105,1.073935635184226,1000
88,0.22721763646680246,0.36700662044461946,1.5371554041551672,-0.350965,-0.549998,0.615348,1.084063021705142,1068
89,0.23743095936075653,0.3975979486485151,1.514728749394172,-0.350967,-0.549997,0.643589,1.1154139793296858,1080
90,0.2492985567865808,0.3934700960975239,1.5149349998274564,-0.350968,-0.549996,0.671828,1.118234418036719,1000
91,0.20973369513717258,0.37050356144815677,1.5308627329479743,-0.350969,-0.549996,0.700065,1.0778251040685303,1000
92,0.17802319248531717,0.38595669827730633,1.6214203496429427,-0.35097,-0.549995,0.728301,1.075099706633753,1000
93,0.15964144453668458,0.34806544353127633,1.664888152539277,-0.350971,-0.549995,0.756537,1.033071937839433,1019
94,0.1357796753205551,0.3840722712299661,1.630305713367914,-0.350973,-0.549994,0.784771,1.053284370899507,1000
95,0.14299556929789792,0.37168990984511185,1.5744008974993513,-0.350974,-0.549994,0.813005,1.045708929415697,1000
96,0.14975963682971197,0.34632252281722664,1.5316423127269454,-0.350975,-0.549994,0.841239,1.0267027250359022,1000
97,0.12517082714064928,0.3486071167459442,1.5796365728607333,-0.350976,-0.549993,0.869472,1.0169552452354684,1000
98,0.11239971873850861,0.3646670707172693,1.5418739655365445,-0.350977,-0.549993,0.897704,1.02533946985054,1000
99,0.13450548360433856,0.3812016928947384,1.5338396329548054,-0.350977,-0.549992,0.925936,1.050149958612377,1000
100,0.1463921417068493,0.37278588485768277,1.4809838891281566,-0.350978,-0.549992,0.954168,1.0482824441169996,1000
101,0.13000236958351427,0.3669874448222533,1.516289757854825,-0.350979,-0.549992,0.9824,1.0354681936751902,1000
102,0.14344749610655605,0.37492816714291444,1.4681112586626588,-0.35098,-0.549991,1.010632,1.0487773904192161,1000
103,0.10064692332018876,0.35276085242214905,1.5040578253468122,-0.350981,-0.549991,1.038864,1.009419976112088,1000
104,0.07181539448037777,0.33070162003912407,1.558898639586056,-0.350982,-0.549991,1.067095,0.9769222731470365,1000
105,0.02524962156734524,0.3039789979537196,1.6940443663917237,-0.350983,-0.549991,1.095327,0.9331750869673456,1000
106,0.00372789656669708,0.3048850492377765,1.7078353707990628,-0.350984,-0.549991,1.123558,0.9255450227440761,1000
107,-0.019564321674280873,0.3017123337132734,1.7925276087231534,-0.350985,-0.54999,1.15179,0.9139127591157243,1000
108,-0.04163525287379406,0.27973718276711373,1.8915153820697292,-0.350986,-0.54999,1.180021,0.8855196680877242,1000
109,-0.08419248230205213,0.24306876183383194,2.035118250774727,-0.350987,-0.54999,1.208252,0.8367326421235706,1000
110,-0.0735680914669699,0.25657605904278985,1.9642708358092393,-0.350988,-0.54999,1.236484,0.8529423270364135,1000
111,-0.08036981319994035,0.24480560957216627,1.9613191561946548,-0.350989,-0.54999,1.264715,0.8396039573867651,1000
112,-0.09559560750040799,0.2697741162833333,1.941608970156925,-0.350989,-0.54999,1.292946,0.8586262232649577,1000
113,-0.1136390489831781,0.2669745931626064,1.9767776792437532,-0.35099,-0.54999,1.321177,0.8507447445796729,1000
114,-0.10342443150111065,0.2825227003321654,1.9115836833377755,-0.350991,-0.54999,1.349408,0.8685428038114582,1000
115,-0.0749345600847848,0.2897040159619632,1.8551868006738348,-0.350992,-0.54999,1.377639,0.8839082251992412,1000
116,-0.09232729226710748,0.30536446621547586,1.7838935440084207,-0.350993,-0.54999,1.40587,0.8936102121348658,1000
117,-0.10784060499088861,0.33086416089429893,1.7433778309821675,-0.350447,-0.547946,1.416388,0.9116825992583059,1000
118,-0.10554908836007133,0.3474710113356076,1.6751087552317956,-0.349984,-0.544973,1.416375,0.9253133195827291,1000
119,-0.09488460912462307,0.365388146758519,1.608202282637751,-0.349521,-0.542002,1.416358,0.9424418125234494,1000
120,-0.12104680955271815,0.38141041267770703,1.6395946425492829,-0.349058,-0.539031,1.416344,0.9482623567037339,1000
121,-0.1089791132834879,0.3758901476446216,1.6199860322288648,-0.348595,-0.536061,1.416332,0.9429054400401362,1000
