t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
29,0.732353326109421,-0.08202382976550467,0.5023077194252044,-0.463518,-0.550007,-8.2e-05,1.2841793006560394,1500
30,0.7209266859985898,-0.10133499139354328,0.45084859209264394,-0.460518,-0.550007,-8.2e-05,1.263771386517854,1500
31,0.7152865543431176,-0.11246129163348999,0.42062178080871904,-0.457518,-0.550007,-8.2e-05,1.2517654610980085,1500
32,0.7103113225862676,-0.1228915996763109,0.3925892452975295,-0.454518,-0.550008,-8.2e-05,1.240667469623609,1500
33,0.7064441801988545,-0.13174989800130935,0.3688211301326486,-0.451518,-0.550008,-8.2e-05,1.231184897023364,1500
34,0.7024046222910322,-0.14123145977313786,0.344069215080294,-0.448518,-0.550008,-8.2e-05,1.2213603654700398,1500
35,0.6983953322057004,-0.15086088035397463,0.3195441334463843,-0.445518,-0.550008,-8.2e-05,1.2115511275714566,1500
36,0.6965546193102646,-0.15718453681917322,0.3029762915561492,-0.442518,-0.550009,-8.2e-05,1.2049055942004967,1500
37,0.694703623358136,-0.16362730272516846,0.2866116402304256,-0.439518,-0.550009,-8.2e-05,1.1982276523608295,1500
38,0.6937747503941969,-0.16874730881557018,0.2735091162476558,-0.436518,-0.550009,-8.2e-05,1.1928630176002983,1500
39,0.6937014647598067,-0.1726855609035972,0.2631806182629142,-0.433518,-0.550009,-8.2e-05,1.1886953770520527,1500
40,0.6955751196283976,-0.17364353378889227,0.25939982347845353,-0.430518,-0.55001,-8.2e-05,1.1873236420465372,1500
41,0.6974719867952074,-0.17433884609449737,0.25630854198894387,-0.427518,-0.55001,-8.2e-05,1.186057033310866,1500
42,0.6995869847295335,-0.17484280640412306,0.25360580125288495,-0.424518,-0.55001,-8.2e-05,1.1850579900766,1500
43,0.7018971009330908,-0.1751602274860978,0.2512420028185168,-0.421518,-0.55001,-8.2e-05,1.1843031034993663,1500
44,0.7039802375576322,-0.1758523432792693,0.24821405675973707,-0.418518,-0.550011,-8.2e-05,1.1832146862336743,1500
45,0.70672347330904,-0.17530566120357016,0.2479231202202541,-0.415518,-0.550011,-8.2e-05,1.1831441228089636,1500
46,0.7089829556382917,-0.1755080690688828,0.24609813214469498,-0.412518,-0.550011,-8.2e-05,1.182377621055811,1500
47,0.7116473319696851,-0.17531720684800384,0.2449157576857747,-0.409518,-0.550011,-8.2e-05,1.1821197656063978,1500
48,0.7144486342091637,-0.17477323761413777,0.2446012106276686,-0.406518,-0.550012,-8.2e-05,1.1821041932956227,1500
49,0.7172488031909844,-0.17423556708444796,0.24427641367595426,-0.403518,-0.550012,-8.2e-05,1.182085510726561,1500
50,0.7201272203425592,-0.1735991875428755,0.24409245847868255,-0.400518,-0.550012,-8.2e-05,1.1821727095727195,3044
51,0.7229920385834424,-0.1729670716850276,0.24390385955548188,-0.397518,-0.550012,-8.2e-05,1.1822460084662203,5000
52,0.7258524139993706,-0.17225447247417935,0.24394877796701317,-0.394518,-0.550013,-8.2e-05,1.1823414776127907,5000
53,0.7287427179861988,-0.1715373729020339,0.24393159747547258,-0.391518,-0.550013,-8.2e-05,1.1824668606646667,5000
54,0.7315796875774909,-0.17082645720429115,0.24398447196326892,-0.388518,-0.550013,-8.2e-05,1.1825401743508777,5000
55,0.7344493460058066,-0.17011376917443147,0.24399271366394773,-0.385518,-0.550013,-8.2e-05,1.1826454590033095,5000
56,0.7372745393731563,-0.16940688527752473,0.24400770490905016,-0.382518,-0.550014,-8.2e-05,1.1827075323228262,5000
57,0.7401690735013036,-0.16869005934406056,0.2439662812600659,-0.379518,-0.550014,-8.2e-05,1.1828385732141509,5000
58,0.7430555577440418,-0.16796421532370137,0.24403286389371204,-0.376518,-0.550014,-8.2e-05,1.1829653372651532,5000
59,0.745888635073034,-0.1672611520563639,0.24401452536857515,-0.373518,-0.550014,-8.2e-05,1.1830346390763447,5000
60,0.7487851122377217,-0.16653980460349593,0.2440207708502627,-0.370518,-0.550015,-8.2e-05,1.183170605850837,5000
61,0.7515857279098516,-0.16584171910191395,0.24403825250430303,-0.367518,-0.550015,-8.2e-05,1.1832084615898106,5000
62,0.7544430928938767,-0.16512689454387844,0.24408320500321085,-0.364518,-0.550015,-8.2e-05,1.1833058696431205,5000
63,0.7572377479607637,-0.16442821452956968,0.2441184786267029,-0.361518,-0.550015,-8.2e-05,1.1833391706204386,5000
64,0.7600336826616435,-0.16372685047673802,0.2441639121215051,-0.358518,-0.550016,-8.2e-05,1.1833753309177097,5000
65,0.762997072372024,-0.16298665543317423,0.2441844552712009,-0.355518,-0.550016,-8.2e-05,1.1835825618347122,5000
66,0.7658660432091586,-0.16226854622516318,0.24420659998404398,-0.352518,-0.550016,-8.2e-05,1.183693776284109,5000
67,0.7670634431760738,-0.1619682583221366,0.26087775589974677,-0.351192,-0.550015,0.016565,1.1836703552593195,5000
68,0.7672720034239272,-0.16191354202929223,0.2922916955130474,-0.350925,-0.55001,0.047966,1.183631445660202,5000
69,0.7661198334020738,-0.16218840778561025,0.32194808002321956,-0.350833,-0.550012,0.077369,1.182366597432029,5000
70,0.7637258781548384,-0.1629098692981467,0.35080252537732204,-0.350827,-0.550011,0.105781,1.1798624511331341,5000
71,0.5806646115294004,-0.2023836585086564,0.425642270458355,-0.350844,-0.55001,0.134165,0.9942597078490547,1500
72,0.47043815773962216,-0.21972110960238014,0.4953018257468385,-0.350862,-0.55001,0.162573,0.8852257905321214,1500
73,0.42015457016938706,-0.21858463620100851,0.53734491322994,-0.350878,-0.550009,0.190971,0.8392456929776745,1500
74,0.4213169152793705,-0.22703581933435493,0.5180549373155556,-0.350892,-0.550008,0.219352,0.8370290546455745,1500
75,0.4044519915422849,-0.23340521329978056,0.48129756865743495,-0.350905,-0.550007,0.247714,0.8190243439688363,1500
76,0.4259600665056139,-0.23381954250822648,0.46718852732730287,-0.350915,-0.550006,0.276058,0.8387542815743471,1500
77,0.4234036301432473,-0.22492410769210608,0.4156479980173174,-0.350924,-0.550005,0.304386,0.8397981098734113,1500
78,0.4130812710344892,-0.20837855397506622,0.4199047724982835,-0.350931,-0.550005,0.332699,0.8369130055835581,1500
79,0.39901896847638896,-0.2244845595247961,0.3984294785409554,-0.350937,-0.550004,0.360998,0.8175554175593532,1500
80,0.40467244548384484,-0.22471482829193992,0.33365865646660264,-0.350943,-0.550003,0.389287,0.8226585537797085,1500
81,0.38643956557085635,-0.21922714823566863,0.25465957526924005,-0.350947,-0.550002,0.417565,0.8081775483420077,1500
82,0.40208868607275455,-0.229218196329899,0.186799545073584,-0.350951,-0.550002,0.445836,0.8185175731147198,1500
83,0.4141974604052027,-0.2532509963316395,0.08327121152212888,-0.350954,-0.550001,0.474099,0.8206810111348907,1500
84,0.40686212792458587,-0.24243219704752103,0.045303524883640804,-0.350957,-0.55,0.502357,0.8178556009843025,1500
85,0.4013713323075877,-0.2464236708905368,-0.006602240483361067,-0.350959,-0.55,0.53061,0.8112703103809621,1500
86,0.4126030545329899,-0.23195494648159848,-0.016148337901983036,-0.350961,-0.549999,0.558859,0.827152999966315,1500
87,0.41020925885541193,-0.22349630874477358,-0.059405767088214545,-0.350963,-0.549998,0.587105,0.8282430573470407,1500
88,0.4026648246058997,-0.21304811443904975,-0.08541652112357109,-0.350965,-0.549998,0.615348,0.8255259765234868,1500
89,0.4177611825771801,-0.18992603610524464,-0.10081836089532284,-0.350967,-0.549997,0.643589,0.8488781524627151,1500
90,0.4407372752638575,-0.19059011404454773,-0.11857144266542638,-0.350968,-0.549996,0.671828,0.8694652573507718,1500
91,0.42181181848356925,-0.1823904168935586,-0.10967198354827343,-0.350969,-0.549996,0.700065,0.8557593459303625,1500
