timestamp,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles,update_time_ms
0.22,-0.3524891531898933,-0.49879274733179646,-0.052236121398235615,-0.4588,-0.55,0.0,0.11800075794378276,1000,222.39017486572266
0.42,-0.25875400538241106,-0.5086275174934154,-0.12732611267985183,-0.4588,-0.55,0.0,0.20427942204563354,1000,385.5702877044678
0.62,-0.1747710896858937,-0.5162287537245512,-0.2319459768891539,-0.4588,-0.55,0.0,0.286029577088132,1000,396.84271812438965
0.82,-0.08443608816565798,-0.5298200994789634,-0.2948694656738035,-0.4588,-0.55,0.0,0.37490741106165126,1000,383.42952728271484
1.02,0.01561590530419638,-0.5302382248580751,-0.2956985785112862,-0.4588,-0.55,0.0,0.47482731488653873,1000,385.6174945831299
1.22,0.103194871446057,-0.5232541413239252,-0.3066681238368642,-0.4588,-0.55,0.0,0.5626309416375807,1000,385.6954574584961
1.42,0.19759883196294784,-0.507960333013599,-0.2676882323049828,-0.4588,-0.55,0.0,0.6577436888352861,1000,383.67366790771484
1.62,0.2646085407842752,-0.5019639125166325,-0.24043943330439815,-0.4588,-0.55,0.0,0.7250016431569959,1000,401.6091823577881
1.82,0.3119796279501868,-0.4963475382817283,-0.21263975596399917,-0.4588,-0.55,0.0,0.7726446929290715,1000,381.2544345855713
2.02,0.3562719542745228,-0.4877648030893511,-0.18786180028323646,-0.4588,-0.55,0.0,0.8174444998771458,1000,391.57581329345703
2.22,0.390345945278376,-0.4817749921530858,-0.16268680992989404,-0.4588,-0.55,0.0,0.8518823205574925,1000,383.7440013885498
2.42,0.40794894820173444,-0.4787432209239385,-0.15360535068746797,-0.4588,-0.55,0.0,0.8696730809753211,1000,398.85473251342773
2.62,0.4125749625429876,-0.47760500218457036,-0.14958993633448972,-0.4588,-0.55,0.0,0.8743771274773198,1000,404.89888191223145
2.82,0.4147287669200568,-0.4771102509958802,-0.1481849389183665,-0.4588,-0.55,0.0,0.8765645567479662,1000,378.92961502075195
3.02,0.4204618257440374,-0.47618520280802595,-0.14116395585268496,-0.4588,-0.55,0.0,0.8823547940002539,1000,389.1558647155762
3.22,0.4255815261037212,-0.4750852307260833,-0.13964284595565993,-0.4588,-0.55,0.0,0.8875488191468179,1000,380.22303581237793
3.42,0.44412514530934316,-0.4763334608899113,-0.13711823424979783,-0.444378,-0.550001,-7.6e-05,0.8915518748469616,1000,373.77166748046875
3.62,0.47710651619379096,-0.4796119572124322,-0.1338160320968354,-0.414377,-0.550003,-7.6e-05,0.8942582169317576,1000,373.47412109375
3.82,0.5017410651074834,-0.48277243701985056,-0.13395605260837384,-0.389867,-0.550005,-3e-06,0.8941393399742514,1000,388.07034492492676
4.02,0.5010428284065344,-0.48284471613881597,-0.13441613582303993,-0.389868,-0.550005,-3e-06,0.8934386424933344,1000,382.7950954437256
4.22,0.5082487565852976,-0.4833905991326441,-0.13301637016790985,-0.384446,-0.550005,-7.8e-05,0.8951767461444698,1000,389.03212547302246
4.42,0.5383119445578503,-0.48725050112886426,-0.13266823598790922,-0.354445,-0.550008,-7.8e-05,0.8949600358232925,1000,393.4757709503174
4.62,0.5679932551271686,-0.491361488663084,-0.13302122995573798,-0.324445,-0.55001,-7.8e-05,0.8943632858612106,1000,385.30945777893066
4.82,0.5982996715533224,-0.4950951819172555,-0.13235364108981698,-0.294445,-0.550013,-7.8e-05,0.8944322307082964,1000,395.0643539428711
5.02,0.6267048028486694,-0.49941717317477646,-0.13350252494911666,-0.264445,-0.550015,-7.8e-05,0.8925850722461458,1000,373.7466335296631
5.22,0.6558183009754484,-0.5035237630072672,-0.13383672884261089,-0.234445,-0.550017,-7.8e-05,0.891476509028569,1000,395.7829475402832
5.42,0.6844538486358297,-0.5073357595622429,-0.13342432629851925,-0.204445,-0.55002,-7.8e-05,0.8899230907712485,1000,399.08695220947266
5.62,0.7138706537481054,-0.5108339515963872,-0.13266914504702415,-0.174445,-0.550022,-7.8e-05,0.8891796240533224,1000,389.69898223876953
5.82,0.7438628709184802,-0.5145763804587359,-0.1322680211401342,-0.144445,-0.550024,-7.8e-05,0.8890148521070194,1000,395.4465389251709
6.02,0.7730568425003354,-0.5181736261088498,-0.13187410270903155,-0.114445,-0.550027,-7.8e-05,0.8880732840648566,1000,395.7254886627197
6.22,0.8020709035532193,-0.5220897609448103,-0.1320764984601547,-0.084445,-0.550029,-7.8e-05,0.8869560577231342,5000,498.7521171569824
6.42,0.8317606693958485,-0.5259485405589623,-0.13203898108420523,-0.054445,-0.550031,-7.8e-05,0.8865328269850322,5000,2420.274019241333
6.62,0.8611215730748324,-0.52974727311282,-0.1319208591633836,-0.024445,-0.550034,-7.8e-05,0.8857989086893806,5000,2361.636161804199
6.82,0.8813104141954876,-0.5321281693422398,-0.07189696733868732,-0.0023,-0.550032,0.047227,0.8837917804703452,5000,2422.208309173584
7.02,0.48394427803778906,-0.5424004875894375,0.07897883777715471,-0.002338,-0.550023,0.209435,0.48634201610499456,1000,1946.760892868042
7.22,0.3526173938105478,-0.5500654845749977,0.048513162019073915,0.01184,-0.546902,0.209452,0.34079207703079806,1000,402.1279811859131
7.42,0.2828108733028671,-0.5544640814261051,0.010969772201892793,0.041187,-0.540665,0.209449,0.24201758365475068,1000,368.95203590393066
7.62,0.24390743246022925,-0.5552948108126934,0.12270194281685065,0.047863,-0.539282,0.350255,0.1966973045284975,1000,405.87782859802246
7.82,0.22639768884481518,-0.4941322789314426,0.27888655414245633,0.047829,-0.539272,0.530376,0.18418569720231692,1000,398.3478546142578
8.02,0.23775977774873747,-0.43028536024551095,0.4214490069650026,0.047813,-0.539261,0.692353,0.21898737049663033,1000,399.3573188781738
8.22,0.2962041652028092,-0.40367015375198123,0.3945492514441267,0.07092,-0.520102,0.692328,0.2535928427851403,1000,383.09478759765625
8.42,0.36567391176274194,-0.3402630554165536,0.540523265961302,0.078121,-0.514121,0.818104,0.33602568645568154,1000,371.05655670166016
8.62,0.4661613954003998,-0.2657033913902576,0.6390409350531163,0.090278,-0.500601,0.892354,0.4432439660822345,1000,394.376277923584
8.82,0.5481005200186547,-0.21567886887173748,0.7352100215630816,0.100531,-0.486178,0.964412,0.5229610455768899,1000,381.3323974609375
9.02,0.5477203749100273,-0.17651265236329797,0.8977824484051296,0.100561,-0.485863,1.143257,0.5437362818066077,1000,392.9271697998047
9.22,0.5571803516971608,-0.11261113865941882,1.0343003510472144,0.10054,-0.485861,1.32314,0.5897761183609165,1000,378.39603424072266
9.42,0.538355763583821,-0.04632859408665791,1.0352161400558637,0.104355,-0.465829,1.384154,0.6036035564447898,1000,386.5058422088623
9.62,0.5104067457494751,0.03974009724139554,1.0518756478463707,0.109924,-0.436344,1.384145,0.6221273963499705,1000,382.40838050842285
9.82,0.42763063210359326,0.16408920070538435,1.3777400969543832,0.110517,-0.432582,1.543191,0.6757052444795275,1000,386.51537895202637
10.02,0.3472101179175179,0.2737919808335501,1.6025284014916803,0.109596,-0.415424,1.624469,0.7290261567804496,1000,381.9842338562012
10.22,0.28394109512966076,0.36442059493089146,1.6893520340968267,0.107986,-0.385461,1.624451,0.7702484027365364,1000,399.9357223510742
10.42,0.24932896477678715,0.40494054224674236,1.6448832587093518,0.106377,-0.355504,1.624451,0.773764283271334,1000,384.80639457702637
