timestamp,gt_x,gt_y,est_x,est_y,position_error_m,max_belief
36.18,0.356,-0.07668,0.375,0.17500000000000004,0.25239616161899137,0.03548069041478192
36.5,0.37894,-0.084892,0.395,0.135,0.2204776978834821,0.03672397251010222
36.82,0.418704,-0.100239,0.43500000000000005,0.11499999999999999,0.2158550132311038,0.034283499424588686
37.14,0.441725,-0.113787,0.43500000000000005,0.07499999999999996,0.18890674152607678,0.029470821532191313
37.46,0.455026,-0.121627,0.44500000000000006,0.06499999999999995,0.18689611500777636,0.01806035254264106
37.78,0.466046,-0.13556,0.44500000000000006,0.03500000000000014,0.17185356474626895,0.002517973331092915
38.1,0.495541,-0.173438,0.2650000000000001,-0.4650000000000001,0.371695510498849,0.00213342572148393
38.42,0.515965,-0.199763,0.2450000000000001,-0.505,0.40815641290319077,0.002782555000333406
38.74,0.527878,-0.220524,0.2450000000000001,-0.525,0.4156026918344008,0.003770440363505782
39.06,0.530228,-0.231679,0.2450000000000001,-0.525,0.40913594443045453,0.003788624969239571
39.38,0.540074,-0.27867,0.2550000000000001,-0.565,0.40404461928851365,0.0034353220442904105
39.7,0.549916,-0.32565,0.15500000000000003,-0.595,0.47802517669679273,0.0022003227052582205
40.02,0.555443,-0.355165,0.345,-0.565,0.2971817347583798,0.0016780973012801416
40.34,0.557863,-0.383008,-0.42500000000000004,-0.4650000000000001,0.98627702235883,0.0018522402365090767
40.66,0.557843,-0.38295,-0.45500000000000007,-0.405,1.0130829902574618,0.0024102697545829526
40.98,0.549339,-0.398467,-0.4650000000000001,-0.4650000000000001,1.0165186899462302,0.0026891871738908327
41.3,0.544782,-0.406767,-0.4650000000000001,-0.41500000000000004,1.0098155622751117,0.004339997470612778
41.62,0.526511,-0.422002,-0.4650000000000001,-0.43500000000000005,0.9915961935813389,0.005197291265250976
41.94,0.489551,-0.452635,-0.4750000000000001,-0.4650000000000001,0.964630252908336,0.0052512558585192
42.26,0.452593,-0.483264,-0.505,-0.4949999999999999,0.9576649139156138,0.0037600713327360694
42.58,0.415636,-0.513893,-0.505,0.395,1.293699010568146,0.003337370650327125
42.9,0.392065,-0.532484,-0.4750000000000001,0.4650000000000001,1.321656553148737,0.0033512373907388774
43.22,0.352019,-0.558966,-0.4750000000000001,0.42500000000000004,1.2853596833248662,0.00411254506206087
43.54,0.31198,-0.58544,-0.505,0.395,1.2762127228640217,0.0048797462061866675
43.86,0.285832,-0.599818,-0.525,0.385,1.275662582875268,0.005195294640627609
44.18,0.272081,-0.606713,-0.5549999999999999,0.385,1.2913394808995813,0.005184139265112636
44.5,0.243119,-0.611543,-0.605,0.385,1.3085884719842216,0.004640912206334144
44.82,0.213312,-0.615202,-0.635,0.41500000000000004,1.3345221654764674,0.0032716478370077564
45.14,0.167496,-0.617452,0.10499999999999998,0.5950000000000002,1.2140616138895097,0.0021528795613711756
45.46,0.135197,-0.615485,0.135,0.5950000000000002,1.2104850160303515,0.0026791807538485016
45.78,0.101246,-0.613536,0.125,0.5950000000000002,1.2087694221033225,0.003292858344429522
46.1,0.057125,-0.615798,0.08499999999999996,0.5950000000000002,1.2111188267172632,0.0039035856838782862
46.42,0.009187,-0.618256,0.03500000000000014,0.5950000000000002,1.2135305651301087,0.004498315502060132
46.74,-0.03875,-0.620715,-0.014999999999999902,0.605,1.225945073698247,0.005035809927390507
47.06,-0.086687,-0.623173,-0.06499999999999995,0.605,1.2283644589037896,0.005617438215090689
47.38,-0.134624,-0.625631,-0.10499999999999998,0.605,1.230987505841144,0.006211844712882297
47.7,-0.182561,-0.62809,-0.15500000000000003,0.605,1.2333979717921544,0.00678905560435762
48.02,-0.2157,-0.629501,-0.17500000000000004,0.605,1.2351717325947027,0.007434728239024579
48.34,-0.260216,-0.627565,-0.18500000000000005,0.605,1.2348578565490849,0.008433762255677742
48.66,-0.308173,-0.625513,-0.23499999999999988,0.605,1.2326867124691496,0.009445230361615868
48.98,-0.356129,-0.623461,-0.2849999999999999,0.605,1.2305184936286004,0.010372511501020353
49.3,-0.383184,-0.619315,-0.31499999999999995,0.605,1.2262121664218635,0.010827764642307424
49.62,-0.430492,-0.611172,-0.355,0.625,1.238474971748723,0.011124968885065225
49.94,-0.459779,-0.603185,-0.375,0.625,1.2311075798101478,0.011264336099290576
50.26,-0.505904,-0.58989,-0.41500000000000004,0.645,1.2382313391753579,0.011364440889202307
50.58,-0.515247,-0.587244,-0.41500000000000004,0.645,1.236314982739027,0.011319296952350046
50.9,-0.515209,-0.587229,-0.385,0.6350000000000002,1.2291452770612596,0.010773719251159533
51.22,-0.515178,-0.587218,-0.385,0.6350000000000002,1.2291310553427575,0.011232386616706337
51.54,-0.523095,-0.565139,-0.405,0.645,1.2158876709408644,0.010346595261502433
51.86,-0.539005,-0.519848,-0.525,0.6949999999999998,1.2149287234768136,0.00648221848651143
52.18,-0.544299,-0.496535,-0.535,0.7149999999999999,1.2115706861863238,0.005030390161468406
52.5,-0.547802,-0.475881,0.665,-0.345,1.219843648737411,0.002459524712635076
52.82,-0.548719,-0.427871,0.665,-0.29499999999999993,1.2209703164295191,0.0033774801086455916
53.14,-0.549644,-0.379879,0.6550000000000002,-0.355,1.2049008803121528,0.004943976098692678
53.46,-0.550568,-0.331888,0.6550000000000002,-0.30499999999999994,1.205867806672025,0.006635059645140282
53.78,-0.548181,-0.298662,0.645,-0.2749999999999999,1.1934155977717906,0.00783097530110144
54.1,-0.54657,-0.276722,0.6350000000000002,-0.2549999999999999,1.1817696519136038,0.008339328789270725
54.42,-0.535358,-0.233699,0.625,-0.21500000000000008,1.1605086560491482,0.00792825070501849
54.74,-0.529925,-0.21263,0.625,-0.23499999999999988,1.1551416244448123,0.008353822782408758
55.06,-0.517183,-0.185248,0.6150000000000002,-0.20500000000000007,1.1323552830242813,0.007249751884220538
55.38,-0.517173,-0.18529,0.6150000000000002,-0.30499999999999994,1.1384841615187278,0.007160484584963105
55.7,-0.484031,-0.155122,0.645,-0.2749999999999999,1.1353773530615272,0.006749801887563467
56.02,-0.44853,-0.122815,0.685,-0.24499999999999988,1.1400962394135856,0.0024817468806123313
56.34,-0.448261,-0.122606,-0.06499999999999995,-0.4650000000000001,0.5139286383896116,0.002243677773211008
56.66,-0.428682,-0.116768,-0.09499999999999997,-0.42500000000000004,0.45425834383971425,0.002451256165663444
56.98,-0.390611,-0.105742,-0.07499999999999996,-0.405,0.4349317807254375,0.002690560356587179
57.3,-0.376454,-0.105328,-0.06499999999999995,-0.355,0.3991737738128596,0.0018493441457860854
57.62,-0.328462,-0.104076,-0.2849999999999999,-0.02499999999999991,0.09023280567509812,0.0015767435431313912
57.94,-0.324954,-0.103997,-0.2849999999999999,0.015000000000000124,0.12552532861936685,0.0027030324310803283
58.26,-0.324954,-0.103997,-0.2849999999999999,0.025000000000000133,0.13504276406013038,0.0037021241262127167
58.58,-0.324954,-0.103997,-0.2849999999999999,0.03500000000000014,0.14462533707825903,0.004617815171421014
58.9,-0.324954,-0.103997,-0.2849999999999999,0.03500000000000014,0.14462533707825903,0.005541798184468507
59.22,-0.324954,-0.103997,-0.29499999999999993,0.04499999999999993,0.15197811725705773,0.006471107481201407
59.54,-0.324954,-0.103997,-0.29499999999999993,0.04499999999999993,0.15197811725705773,0.00741536620200813
