timestamp,gt_x,gt_y,est_x,est_y,position_error_m,max_belief
0.02,-0.4588,-0.55,-0.41500000000000004,-0.41500000000000004,0.14192758717035953,0.00040758282351790554
0.66,-0.4588,-0.55,-0.4650000000000001,0.4850000000000001,1.0350185698817198,0.0005520295772734117
1.3,-0.4588,-0.55,-0.42500000000000004,0.5150000000000001,1.0655362218151012,0.001242426473561598
1.94,-0.4588,-0.55,-0.43500000000000005,0.585,1.1352495056153955,0.0020993324205594126
2.58,-0.4588,-0.55,-0.44500000000000006,0.585,1.1350838911728067,0.002670089192504719
3.22,-0.4588,-0.55,-0.44500000000000006,0.585,1.1350838911728067,0.0036271613041815474
3.86,-0.389867,-0.550005,-0.365,0.5150000000000001,1.0652952725484144,0.003995519853027705
4.5,-0.342445,-0.550009,-0.33499999999999996,0.5150000000000001,1.0650350220091358,0.005698600464624626
5.14,-0.246445,-0.550016,-0.23499999999999988,0.5150000000000001,1.065077494026139,0.0062855321285884055
5.78,-0.150445,-0.550024,-0.135,0.5249999999999999,1.0751349443679152,0.007132529138488781
6.42,-0.054445,-0.550031,-0.03499999999999992,0.5249999999999999,1.0752068447447682,0.007720087002671562
7.06,-0.002331,-0.550022,0.015000000000000124,0.5249999999999999,1.0751616920468288,0.008762920256836195
7.7,0.047847,-0.539278,0.06499999999999995,0.5249999999999999,1.064416218728839,0.012200752162659895
8.34,0.078133,-0.514118,0.09499999999999997,0.5350000000000001,1.0492535792709978,0.007827501051577866
8.98,0.100565,-0.485862,0.11499999999999999,0.5750000000000002,1.060960202961921,0.0012142420755871049
9.62,0.109924,-0.436344,-0.375,-0.30499999999999994,0.5023967875215765,0.0014372004194729534
10.26,0.107664,-0.379469,-0.18500000000000005,-0.24499999999999988,0.3220778304338876,0.001283097904716719
10.9,0.102516,-0.283607,-0.09499999999999997,-0.14500000000000002,0.24129747347413313,0.0020927944856008506
11.54,0.097734,-0.192703,-0.09499999999999997,-0.125,0.20427944332457926,0.0028180004712248276
12.18,0.099749,-0.103599,-0.09499999999999997,-0.04499999999999993,0.20337407849084405,0.003378233995920991
12.82,0.101924,-0.007624,-0.09499999999999997,0.03500000000000014,0.20148416104498143,0.003985323288521179
13.46,0.104099,0.088351,-0.08499999999999996,0.135,0.19476796708391242,0.005640545542865431
14.1,0.106273,0.184327,-0.08499999999999996,0.2350000000000001,0.19787145690573968,0.006180347504690044
14.74,0.108448,0.280302,-0.07499999999999996,0.33499999999999996,0.191428942190046,0.0060452078624503676
15.38,0.102955,0.346223,-0.08499999999999996,0.405,0.1969309974432669,0.005830436048657843
16.02,0.092938,0.384003,-0.10499999999999998,0.33499999999999996,0.20391357446967576,0.007036474430006259
16.66,0.061618,0.438846,-0.135,0.365,0.21002825914623968,0.009772616964061186
17.3,0.025915,0.479301,-0.18500000000000005,0.405,0.22361971251658475,0.005280764062374107
17.94,-0.016468,0.500268,-0.22499999999999987,0.405,0.2292631388775787,0.0037062467437307175
18.58,-0.072389,0.513845,-0.2849999999999999,0.365,0.2595347208872061,0.005392785907837629
19.22,-0.146486,0.510743,-0.33499999999999996,0.365,0.23828250092065084,0.004668598228813436
19.86,-0.2273,0.501897,-0.18500000000000005,-0.4849999999999999,0.9878031072076053,0.0017340360038626233
20.5,-0.294137,0.48361,-0.21500000000000008,-0.515,1.0017407832713012,0.002154003187248713
21.14,-0.385924,0.455481,-0.17500000000000004,-0.535,1.012690251329102,0.0023951301116510323
21.78,-0.456528,0.429572,-0.16500000000000004,-0.535,1.007664486805008,0.0031289852584921547
22.42,-0.469087,0.416669,-0.31499999999999995,-0.5549999999999999,0.9838106774832238,0.0037319239698069416
23.06,-0.512597,0.362675,-0.355,-0.595,0.9705556243894525,0.0033115899699576643
23.7,-0.534953,0.313533,-0.385,-0.625,0.9504367913217586,0.0017873068304913226
24.34,-0.545595,0.242103,-0.395,-0.695,0.9491263807491603,0.0021688519754559485
24.98,-0.547014,0.161962,0.605,-0.135,1.18967335249639,0.001088961516683912
25.62,-0.54866,0.065976,0.6150000000000002,-0.03499999999999992,1.16803285406533,0.0020051934737875697
26.26,-0.550306,-0.03001,0.605,-0.135,1.1600667453797646,0.00310893574157323
26.9,-0.54826,-0.096196,0.605,-0.18500000000000005,1.1566740154494697,0.003748012469092544
27.54,-0.54469,-0.117741,0.5950000000000002,-0.17500000000000004,1.1411274640376512,0.00419795768457676
28.18,-0.501076,-0.159176,0.5950000000000002,-0.2849999999999999,1.103274343376116,0.0039816082145763924
28.82,-0.477306,-0.171875,0.21500000000000008,0.4950000000000001,0.9612543176813305,0.0019884817039067014
29.46,-0.426727,-0.179904,0.395,0.4650000000000001,1.0445747612042904,0.0015594467301174035
30.1,-0.346634,-0.176301,0.4750000000000001,0.32499999999999996,0.9624890246423593,0.002177141257623206
30.74,-0.250731,-0.171988,0.5750000000000002,0.2250000000000001,0.9162047568666081,0.002096135557799737
31.38,-0.154828,-0.167676,-0.11499999999999999,0.14500000000000002,0.31520239618378537,0.0032869686276985177
32.02,-0.088516,-0.164246,-0.04499999999999993,0.14500000000000002,0.3122927004782533,0.005628727079382509
32.66,-0.03218,-0.151322,0.015000000000000124,0.15500000000000003,0.30993405763807247,0.006812257649416546
33.3,0.050116,-0.108643,0.09499999999999997,0.19500000000000006,0.30694241301097513,0.006933010993871496
33.94,0.11715,-0.075509,0.16500000000000004,0.21500000000000008,0.29442333735796156,0.00845877895695635
34.58,0.177116,-0.057404,0.19500000000000006,0.21500000000000008,0.2729904332975792,0.01111815264319434
35.22,0.244222,-0.057113,0.2650000000000001,0.17500000000000004,0.23304113382190714,0.01107312671282231
35.86,0.30918,-0.066071,0.32499999999999996,0.15500000000000003,0.22163632247670959,0.011562227171329448
36.5,0.37894,-0.084892,0.395,0.18500000000000005,0.2703694051922296,0.012050930550463553
37.14,0.441725,-0.113787,0.45500000000000007,0.025000000000000133,0.1394204324839083,0.013685235299236133
37.78,0.466046,-0.13556,0.45500000000000007,-0.004999999999999893,0.13102643899610503,0.011644218842702498
38.42,0.515965,-0.199763,0.5150000000000001,-0.07499999999999996,0.12476673192001148,0.001512208219464257
39.06,0.530228,-0.231679,0.07499999999999996,-0.4750000000000001,0.5161759787369034,0.0010231041659747027
39.7,0.549916,-0.32565,0.30499999999999994,-0.42500000000000004,0.26429958296599715,0.00147072458509195
40.34,0.557863,-0.383008,0.31499999999999995,-0.4650000000000001,0.25633010910347626,0.0036405136019046452
40.98,0.549339,-0.398467,0.33499999999999996,-0.515,0.24396956164653005,0.00456019097437611
41.62,0.526511,-0.422002,-0.125,-0.535,0.6612375754031223,0.0020881982990427865
42.26,0.452593,-0.483264,-0.20500000000000007,-0.635,0.6748721118441627,0.0027945571997584607
42.9,0.392065,-0.532484,-0.2549999999999999,-0.705,0.6696677418548693,0.0024613526965889384
43.54,0.31198,-0.58544,-0.33499999999999996,-0.755,0.6688301084729962,0.002299943650554862
44.18,0.272081,-0.606713,-0.5549999999999999,-0.775,0.844028136337883,0.003926534606868841
44.82,0.213312,-0.615202,-0.615,-0.765,0.8417483056995124,0.01086745394581233
45.46,0.135197,-0.615485,-0.695,-0.765,0.8435530771883889,0.011047245530596913
46.1,0.057125,-0.615798,0.2350000000000001,0.5249999999999999,1.1545819990061337,0.003568319167146482
46.74,-0.03875,-0.620715,0.135,0.5249999999999999,1.158814878971184,0.005030742192010673
47.38,-0.134624,-0.625631,-0.09499999999999997,0.5449999999999999,1.1713014127614634,0.00552012571665623
48.02,-0.2157,-0.629501,-0.17500000000000004,0.5449999999999999,1.1752059772656875,0.005883247577358241
