timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.282787,0.019380,0.085756,-0.458800,-0.550000,0.000000,0.595965,5.611200,0
0.040000,-0.505890,-0.122993,0.815894,-0.458800,-0.550000,0.000000,0.429596,5.200400,0
0.060000,-0.485303,-0.101367,0.940336,-0.458800,-0.550000,0.000000,0.449415,5.054700,0
0.080000,-0.548850,-0.320773,1.322088,-0.458800,-0.550000,0.000000,0.246280,5.176200,0
0.100000,-0.537338,-0.475069,1.520216,-0.458800,-0.550000,0.000000,0.108549,5.463100,0
0.120000,-0.523863,-0.481164,1.538494,-0.458800,-0.550000,0.000000,0.094718,5.267400,0
0.140000,-0.508110,-0.479944,1.545447,-0.458800,-0.550000,0.000000,0.085670,5.060000,0
0.160000,-0.506163,-0.496600,1.559712,-0.458800,-0.550000,0.000000,0.071378,5.140300,0
0.180000,-0.500402,-0.475057,1.556258,-0.458800,-0.550000,0.000000,0.085715,4.907100,0
0.200000,-0.497950,-0.487565,1.561437,-0.458800,-0.550000,0.000000,0.073695,5.011900,0
0.220000,-0.498811,-0.483833,1.569546,-0.458800,-0.550000,0.000000,0.077324,5.284200,0
0.240000,-0.502696,-0.492216,1.558461,-0.458800,-0.550000,0.000000,0.072567,11.890600,0
0.260000,-0.501473,-0.501002,1.539434,-0.458800,-0.550000,0.000000,0.064975,6.205200,0
0.280000,-0.504686,-0.483507,1.541793,-0.458800,-0.550000,0.000000,0.080789,8.315600,0
0.300000,-0.506846,-0.491269,1.557453,-0.458800,-0.550000,0.000000,0.075879,15.200100,0
0.320000,-0.501085,-0.487355,1.565134,-0.458800,-0.550000,0.000000,0.075581,4.982100,0
0.340000,-0.503332,-0.486275,1.557818,-0.458800,-0.550000,0.000000,0.077743,5.357600,0
0.360000,-0.501396,-0.506877,1.573333,-0.458800,-0.550000,0.000000,0.060613,5.789400,0
0.380000,-0.498355,-0.486789,1.558205,-0.458800,-0.550000,0.000000,0.074567,5.652400,0
0.400000,-0.495734,-0.497458,1.559556,-0.458800,-0.550000,0.000000,0.064224,5.520500,0
0.420000,-0.498132,-0.492861,1.565954,-0.458800,-0.550000,0.000000,0.069368,5.411200,0
0.440000,-0.497019,-0.489052,1.562832,-0.458800,-0.550000,0.000000,0.071940,5.082400,0
0.460000,-0.498349,-0.500178,1.562027,-0.458800,-0.550000,0.000000,0.063611,4.904700,0
0.480000,-0.496423,-0.484457,1.560608,-0.458800,-0.550000,0.000000,0.075574,5.019900,0
0.500000,-0.502040,-0.489038,1.555200,-0.458800,-0.550000,0.000000,0.074740,5.484600,0
0.520000,-0.500180,-0.490056,1.544545,-0.458800,-0.550000,0.000000,0.072840,5.069200,0
0.540000,-0.502767,-0.484221,1.554546,-0.458800,-0.550000,0.000000,0.079120,5.013600,0
0.560000,-0.502606,-0.484479,1.557489,-0.458800,-0.550000,0.000000,0.078817,5.289300,0
0.580000,-0.498864,-0.478671,1.551632,-0.458800,-0.550000,0.000000,0.081811,5.080300,0
0.600000,-0.500382,-0.489159,1.561350,-0.458800,-0.550000,0.000000,0.073693,5.030200,0
0.620000,-0.502582,-0.492722,1.557017,-0.458800,-0.550000,0.000000,0.072095,5.493900,0
