timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.530641,-0.483995,1.517261,-0.458800,-0.550000,0.000000,0.097559,29.978800,0
0.040000,-0.504210,-0.485461,1.549067,-0.458800,-0.550000,0.000000,0.078913,29.123000,0
0.060000,-0.499204,-0.493655,1.558113,-0.458800,-0.550000,0.000000,0.069335,34.776500,0
0.080000,-0.502811,-0.489574,1.555941,-0.458800,-0.550000,0.000000,0.074754,34.037100,0
0.100000,-0.499638,-0.492068,1.564024,-0.458800,-0.550000,0.000000,0.070879,35.542600,0
0.120000,-0.502608,-0.491512,1.556983,-0.458800,-0.550000,0.000000,0.073075,30.017300,0
0.140000,-0.502752,-0.492189,1.559959,-0.458800,-0.550000,0.000000,0.072621,29.352600,0
0.160000,-0.501370,-0.493319,1.567376,-0.458800,-0.550000,0.000000,0.070887,27.968600,0
0.180000,-0.502370,-0.491093,1.563431,-0.458800,-0.550000,0.000000,0.073269,27.972300,0
0.200000,-0.502238,-0.489196,1.554634,-0.458800,-0.550000,0.000000,0.074726,27.841800,0
0.220000,-0.503690,-0.477699,1.528067,-0.458800,-0.550000,0.000000,0.085103,37.512400,0
0.240000,-0.503381,-0.492849,1.552433,-0.458800,-0.550000,0.000000,0.072483,28.473300,0
0.260000,-0.502721,-0.493665,1.557668,-0.458800,-0.550000,0.000000,0.071433,32.023300,0
0.280000,-0.500618,-0.489613,1.558274,-0.458800,-0.550000,0.000000,0.073453,27.782100,0
0.300000,-0.502847,-0.492688,1.564017,-0.458800,-0.550000,0.000000,0.072283,28.027000,0
0.320000,-0.501714,-0.493951,1.560438,-0.458800,-0.550000,0.000000,0.070591,27.988400,0
0.340000,-0.498526,-0.492546,1.560488,-0.458800,-0.550000,0.000000,0.069850,48.324800,0
0.360000,-0.501492,-0.501546,1.576212,-0.458800,-0.550000,0.000000,0.064578,34.444100,0
0.380000,-0.501082,-0.494098,1.567964,-0.458800,-0.550000,0.000000,0.070091,30.843800,0
0.400000,-0.502169,-0.493771,1.560773,-0.458800,-0.550000,0.000000,0.071011,34.331300,0
0.420000,-0.503370,-0.492170,1.562630,-0.458800,-0.550000,0.000000,0.073012,29.034800,0
0.440000,-0.501532,-0.493141,1.557130,-0.458800,-0.550000,0.000000,0.071126,28.820300,0
0.460000,-0.501243,-0.492175,1.563543,-0.458800,-0.550000,0.000000,0.071730,25.746500,0
0.480000,-0.500289,-0.489767,1.561726,-0.458800,-0.550000,0.000000,0.073139,25.603800,0
0.500000,-0.502852,-0.490317,1.562267,-0.458800,-0.550000,0.000000,0.074180,25.445900,0
0.520000,-0.505121,-0.491611,1.565489,-0.458800,-0.550000,0.000000,0.074532,25.173700,0
0.540000,-0.502178,-0.491656,1.558271,-0.458800,-0.550000,0.000000,0.072703,25.290800,0
0.560000,-0.500020,-0.497999,1.574073,-0.458800,-0.550000,0.000000,0.066357,25.378100,0
0.580000,-0.500589,-0.491815,1.558162,-0.458800,-0.550000,0.000000,0.071637,25.166700,0
0.600000,-0.502546,-0.491094,1.559171,-0.458800,-0.550000,0.000000,0.073373,25.158200,0
0.620000,-0.501143,-0.494549,1.564014,-0.458800,-0.550000,0.000000,0.069769,24.783400,0
0.640000,-0.503719,-0.489810,1.560168,-0.458800,-0.550000,0.000000,0.075103,25.272900,0
0.660000,-0.501202,-0.493728,1.566271,-0.458800,-0.550000,0.000000,0.070459,22.655800,0
0.680000,-0.500382,-0.494875,1.560901,-0.458800,-0.550000,0.000000,0.069049,22.037000,0
0.700000,-0.502524,-0.491648,1.560927,-0.458800,-0.550000,0.000000,0.072916,22.409800,0
0.720000,-0.503070,-0.488436,1.557932,-0.458800,-0.550000,0.000000,0.075828,23.026900,0
0.740000,-0.503203,-0.492235,1.561757,-0.458800,-0.550000,0.000000,0.072859,22.399600,0
0.760000,-0.502046,-0.494031,1.564310,-0.458800,-0.550000,0.000000,0.070731,21.905300,0
0.780000,-0.500901,-0.493122,1.561715,-0.458800,-0.550000,0.000000,0.070764,23.555500,0
0.800000,-0.501208,-0.485208,1.542640,-0.458800,-0.550000,0.000000,0.077437,24.139800,0
0.820000,-0.500846,-0.488423,1.554781,-0.458800,-0.550000,0.000000,0.074562,24.253500,0
0.840000,-0.501593,-0.488638,1.551365,-0.458800,-0.550000,0.000000,0.074810,23.186200,0
0.860000,-0.504041,-0.488039,1.550339,-0.458800,-0.550000,0.000000,0.076719,24.842100,0
0.880000,-0.503677,-0.487585,1.545863,-0.458800,-0.550000,0.000000,0.076874,24.173100,0
0.900000,-0.501267,-0.492475,1.560352,-0.458800,-0.550000,0.000000,0.071502,25.098200,0
0.920000,-0.500835,-0.490465,1.563027,-0.458800,-0.550000,0.000000,0.072879,24.473300,0
0.940000,-0.501958,-0.491556,1.557757,-0.458800,-0.550000,0.000000,0.072652,25.104900,0
0.960000,-0.500876,-0.491972,1.556603,-0.458800,-0.550000,0.000000,0.071678,37.193700,0
0.980000,-0.501333,-0.487406,1.555601,-0.458800,-0.550000,0.000000,0.075677,25.938600,0
1.000000,-0.502695,-0.488792,1.562496,-0.458800,-0.550000,0.000000,0.075321,26.743600,0
1.020000,-0.502877,-0.489936,1.556086,-0.458800,-0.550000,0.000000,0.074501,26.266000,0
1.040000,-0.503725,-0.485223,1.542127,-0.458800,-0.550000,0.000000,0.078831,29.574200,0
1.060000,-0.503131,-0.487892,1.552947,-0.458800,-0.550000,0.000000,0.076306,26.395100,0
1.080000,-0.501441,-0.490856,1.552283,-0.458800,-0.550000,0.000000,0.072913,47.792500,0
1.100000,-0.502702,-0.494998,1.567492,-0.458800,-0.550000,0.000000,0.070375,38.449200,0
1.120000,-0.501990,-0.489179,1.557846,-0.458800,-0.550000,0.000000,0.074596,26.559900,0
1.140000,-0.502873,-0.492769,1.559747,-0.458800,-0.550000,0.000000,0.072235,47.183300,0
1.160000,-0.501609,-0.492741,1.563097,-0.458800,-0.550000,0.000000,0.071493,29.559200,0
1.180000,-0.502068,-0.492575,1.562534,-0.458800,-0.550000,0.000000,0.071901,34.748200,0
1.200000,-0.501549,-0.494057,1.562753,-0.458800,-0.550000,0.000000,0.070407,48.258000,0
1.220000,-0.501508,-0.491398,1.562042,-0.458800,-0.550000,0.000000,0.072513,35.185600,0
1.240000,-0.504065,-0.491917,1.558635,-0.458800,-0.550000,0.000000,0.073638,27.283100,0
1.260000,-0.501026,-0.495979,1.567013,-0.458800,-0.550000,0.000000,0.068566,23.530600,0
1.280000,-0.501233,-0.494580,1.564353,-0.458800,-0.550000,0.000000,0.069799,23.993700,0
1.300000,-0.501250,-0.493288,1.564564,-0.458800,-0.550000,0.000000,0.070839,23.971100,0
1.320000,-0.502280,-0.491901,1.561765,-0.458800,-0.550000,0.000000,0.072567,24.017800,0
1.340000,-0.499381,-0.491323,1.560081,-0.458800,-0.550000,0.000000,0.071343,24.785600,0
1.360000,-0.500875,-0.490230,1.563277,-0.458800,-0.550000,0.000000,0.073094,24.106100,0
1.380000,-0.502348,-0.490101,1.560417,-0.458800,-0.550000,0.000000,0.074056,22.462800,0
1.400000,-0.502654,-0.491463,1.557008,-0.458800,-0.550000,0.000000,0.073143,23.381100,0
1.420000,-0.501483,-0.490805,1.561293,-0.458800,-0.550000,0.000000,0.072979,23.762600,0
1.440000,-0.502135,-0.491769,1.566992,-0.458800,-0.550000,0.000000,0.072586,23.683900,0
1.460000,-0.503800,-0.496417,1.572728,-0.458800,-0.550000,0.000000,0.069972,23.101000,0
1.480000,-0.502684,-0.486918,1.555459,-0.458800,-0.550000,0.000000,0.076844,24.967400,0
1.500000,-0.502111,-0.491921,1.560147,-0.458800,-0.550000,0.000000,0.072450,26.242100,0
1.520000,-0.502461,-0.492126,1.560746,-0.458800,-0.550000,0.000000,0.072496,26.151500,0
1.540000,-0.503597,-0.494095,1.561478,-0.458800,-0.550000,0.000000,0.071638,24.527700,0
1.560000,-0.501878,-0.492896,1.561233,-0.458800,-0.550000,0.000000,0.071530,22.587600,0
1.580000,-0.503496,-0.491666,1.561365,-0.458800,-0.550000,0.000000,0.073489,23.506100,0
1.600000,-0.503502,-0.490920,1.557092,-0.458800,-0.550000,0.000000,0.074086,24.492600,0
1.620000,-0.503129,-0.492236,1.562079,-0.458800,-0.550000,0.000000,0.072813,23.864200,0
1.640000,-0.502170,-0.493245,1.560669,-0.458800,-0.550000,0.000000,0.071429,23.801100,0
1.660000,-0.502354,-0.491403,1.557259,-0.458800,-0.550000,0.000000,0.073011,24.442400,0
1.680000,-0.500500,-0.491323,1.563804,-0.458800,-0.550000,0.000000,0.071985,24.570600,0
1.700000,-0.501512,-0.491623,1.563268,-0.458800,-0.550000,0.000000,0.072333,24.157000,0
1.720000,-0.500143,-0.491968,1.561481,-0.458800,-0.550000,0.000000,0.071253,24.288700,0
1.740000,-0.501527,-0.491436,1.559038,-0.458800,-0.550000,0.000000,0.072494,24.345400,0
1.760000,-0.502448,-0.493162,1.556777,-0.458800,-0.550000,0.000000,0.071663,24.401400,0
1.780000,-0.502755,-0.493869,1.560833,-0.458800,-0.550000,0.000000,0.071293,25.042100,0
1.800000,-0.501231,-0.492101,1.560191,-0.458800,-0.550000,0.000000,0.071782,24.557300,0
1.820000,-0.501739,-0.492390,1.562532,-0.458800,-0.550000,0.000000,0.071852,24.889800,0
1.840000,-0.501126,-0.493309,1.559061,-0.458800,-0.550000,0.000000,0.070749,24.162500,0
1.860000,-0.501674,-0.492880,1.559533,-0.458800,-0.550000,0.000000,0.071420,24.754800,0
1.880000,-0.501235,-0.492238,1.561836,-0.458800,-0.550000,0.000000,0.071674,26.558600,0
1.900000,-0.500512,-0.492573,1.561250,-0.458800,-0.550000,0.000000,0.070977,23.711300,0
1.920000,-0.502267,-0.490716,1.560597,-0.458800,-0.550000,0.000000,0.073512,25.688600,0
1.940000,-0.502141,-0.484054,1.536431,-0.458800,-0.550000,0.000000,0.078913,30.474200,0
1.960000,-0.502651,-0.489978,1.554525,-0.458800,-0.550000,0.000000,0.074334,23.511200,0
1.980000,-0.501254,-0.487034,1.548532,-0.458800,-0.550000,0.000000,0.075941,22.969700,0
2.000000,-0.501101,-0.498559,1.547530,-0.458800,-0.550000,0.000000,0.066600,23.241600,0
2.020000,-0.503229,-0.488905,1.550857,-0.458800,-0.550000,0.000000,0.075542,23.291100,0
2.040000,-0.501805,-0.491796,1.555912,-0.458800,-0.550000,0.000000,0.072368,23.351200,0
2.060000,-0.503058,-0.494753,1.566656,-0.458800,-0.550000,0.000000,0.070788,23.479600,0
2.080000,-0.501682,-0.490594,1.553760,-0.458800,-0.550000,0.000000,0.073267,23.619800,0
2.100000,-0.501876,-0.504819,1.587270,-0.458800,-0.550000,0.000000,0.062425,23.794900,0
2.120000,-0.502748,-0.490287,1.559816,-0.458800,-0.550000,0.000000,0.074142,23.643000,0
2.140000,-0.502304,-0.489538,1.561603,-0.458800,-0.550000,0.000000,0.074486,24.595400,0
2.160000,-0.500931,-0.493336,1.561792,-0.458800,-0.550000,0.000000,0.070610,23.797800,0
2.180000,-0.499751,-0.491663,1.566262,-0.458800,-0.550000,0.000000,0.071275,24.330900,0
2.200000,-0.502203,-0.492432,1.561652,-0.458800,-0.550000,0.000000,0.072096,23.692300,0
2.220000,-0.500388,-0.490839,1.562334,-0.458800,-0.550000,0.000000,0.072316,23.646400,0
2.240000,-0.502797,-0.490740,1.561335,-0.458800,-0.550000,0.000000,0.073807,23.742700,0
2.260000,-0.502263,-0.494017,1.558557,-0.458800,-0.550000,0.000000,0.070874,23.693300,0
2.280000,-0.501101,-0.495170,1.561609,-0.458800,-0.550000,0.000000,0.069251,24.287200,0
2.300000,-0.501954,-0.490220,1.563525,-0.458800,-0.550000,0.000000,0.073729,24.271000,0
2.320000,-0.500822,-0.490832,1.559515,-0.458800,-0.550000,0.000000,0.072572,24.505400,0
2.340000,-0.500128,-0.489195,1.558222,-0.458800,-0.550000,0.000000,0.073521,26.470300,0
2.360000,-0.501613,-0.480144,1.542857,-0.458800,-0.550000,0.000000,0.081932,23.011400,0
2.380000,-0.499628,-0.487026,1.551919,-0.458800,-0.550000,0.000000,0.075051,22.875100,0
2.400000,-0.500011,-0.488194,1.551259,-0.458800,-0.550000,0.000000,0.074285,23.803100,0
2.420000,-0.500332,-0.485193,1.545734,-0.458800,-0.550000,0.000000,0.076973,24.257800,0
2.440000,-0.500732,-0.487420,1.558549,-0.458800,-0.550000,0.000000,0.075329,24.360900,0
2.460000,-0.502469,-0.488788,1.551424,-0.458800,-0.550000,0.000000,0.075193,24.151800,0
2.480000,-0.502680,-0.489125,1.550988,-0.458800,-0.550000,0.000000,0.075042,24.581400,0
2.500000,-0.502229,-0.488496,1.552138,-0.458800,-0.550000,0.000000,0.075292,24.327900,0
2.520000,-0.503618,-0.485589,1.550454,-0.458800,-0.550000,0.000000,0.078469,25.101000,0
2.540000,-0.502045,-0.488093,1.555024,-0.458800,-0.550000,0.000000,0.075515,25.054500,0
2.560000,-0.502741,-0.487332,1.550696,-0.458800,-0.550000,0.000000,0.076538,25.138100,0
2.580000,-0.502252,-0.500568,1.582625,-0.458800,-0.550000,0.000000,0.065815,24.633500,0
2.600000,-0.504339,-0.491458,1.556337,-0.458800,-0.550000,0.000000,0.074168,24.281400,0
2.620000,-0.502857,-0.491511,1.551380,-0.458800,-0.550000,0.000000,0.073225,24.517400,0
2.640000,-0.501307,-0.489807,1.548828,-0.458800,-0.550000,0.000000,0.073689,24.815600,0
2.660000,-0.500501,-0.492690,1.562091,-0.458800,-0.550000,0.000000,0.070876,24.215000,0
2.680000,-0.498726,-0.492860,1.560040,-0.458800,-0.550000,0.000000,0.069707,24.319900,0
2.700000,-0.500873,-0.494643,1.564467,-0.458800,-0.550000,0.000000,0.069531,24.667300,0
2.720000,-0.500954,-0.493026,1.559547,-0.458800,-0.550000,0.000000,0.070873,25.183100,0
2.740000,-0.502819,-0.491674,1.560046,-0.458800,-0.550000,0.000000,0.073072,24.380500,0
2.760000,-0.501256,-0.490525,1.563779,-0.458800,-0.550000,0.000000,0.073074,24.099500,0
2.780000,-0.500009,-0.492548,1.556588,-0.458800,-0.550000,0.000000,0.070703,24.211600,0
2.800000,-0.501521,-0.510561,1.601346,-0.458800,-0.550000,0.000000,0.058142,24.561300,0
2.820000,-0.503807,-0.490747,1.555202,-0.458800,-0.550000,0.000000,0.074408,24.221100,0
2.840000,-0.502012,-0.487294,1.550872,-0.458800,-0.550000,0.000000,0.076154,24.250100,0
2.860000,-0.502339,-0.490815,1.553924,-0.458800,-0.550000,0.000000,0.073474,24.210200,0
