timestamp,gt_x,gt_y,est_x,est_y,position_error_m,max_belief,status
9.36,0.102684,-0.474678,-0.20500000000000007,-0.505,0.3091744936763058,0.0038421971195159825,NORMAL
9.38,0.103241,-0.471728,-0.20500000000000007,-0.505,0.3100315146319807,0.004529139556634316,NORMAL
9.4,0.103798,-0.468778,-0.19500000000000006,-0.505,0.30098551142538416,0.005067127382344055,NORMAL
9.42,0.104355,-0.465829,-0.19500000000000006,-0.505,0.30190691159031124,0.005596303823913039,NORMAL
9.44,0.104912,-0.462879,-0.19500000000000006,-0.505,0.30285538856853783,0.006070868818756111,NORMAL
9.46,0.105469,-0.459931,-0.19500000000000006,-0.505,0.3038302728860309,0.006561565763864076,NORMAL
9.48,0.106026,-0.456982,-0.19500000000000006,-0.505,0.3048317257110881,0.006951746978753819,NORMAL
9.5,0.106583,-0.454033,-0.17500000000000004,-0.505,0.2861583844272259,0.007378760103253988,NORMAL
9.52,0.10714,-0.451085,-0.19500000000000006,-0.4949999999999999,0.3053147667981358,0.007728591950165893,NORMAL
9.54,0.107697,-0.448137,-0.17500000000000004,-0.4949999999999999,0.28655494163946993,0.008155075039640946,NORMAL
9.56,0.108253,-0.445188,-0.17500000000000004,-0.4849999999999999,0.2860371607903421,0.008550372560786697,NORMAL
9.58,0.10881,-0.44224,-0.17500000000000004,-0.4849999999999999,0.2870131246127954,0.009024047953001513,NORMAL
9.6,0.109367,-0.439292,-0.17500000000000004,-0.4849999999999999,0.28801703413687185,0.009517183094219225,NORMAL
9.62,0.109924,-0.436344,-0.17500000000000004,-0.4849999999999999,0.28904859818376566,0.010108051577139827,NORMAL
9.64,0.110481,-0.433396,-0.17500000000000004,-0.4849999999999999,0.2901075217518498,0.01038979057833904,NORMAL
9.66,0.11056,-0.432741,-0.17500000000000004,-0.4849999999999999,0.29030245724244225,0.010747635173167578,NORMAL
9.68,0.110527,-0.43257,-0.17500000000000004,-0.4750000000000001,0.2886623851993883,0.011240749528787754,NORMAL
9.7,0.110525,-0.432572,-0.17500000000000004,-0.4750000000000001,0.2886601129512008,0.011969324151573783,NORMAL
9.72,0.110524,-0.432575,-0.17500000000000004,-0.4750000000000001,0.2886586828782395,0.012664398329570059,NORMAL
9.74,0.110522,-0.432577,-0.17500000000000004,-0.4750000000000001,0.2886564106563373,0.013360096321432728,NORMAL
9.76,0.110521,-0.432579,-0.17500000000000004,-0.4750000000000001,0.2886551275865371,0.014002024975080735,NORMAL
9.78,0.110519,-0.43258,-0.17500000000000004,-0.4750000000000001,0.2886530023419123,0.014412478124812066,NORMAL
9.8,0.110518,-0.432581,-0.16500000000000004,-0.4750000000000001,0.2787643088435104,0.01517748088397284,NORMAL
9.82,0.110517,-0.432582,-0.16500000000000004,-0.4750000000000001,0.27876316832214404,0.015630162402909053,NORMAL
9.84,0.110517,-0.432583,-0.14500000000000002,-0.4750000000000001,0.2590137818302339,0.015359547094280225,NORMAL
9.86,0.110516,-0.432584,-0.14500000000000002,-0.4750000000000001,0.25901263156842375,0.01632491351515927,NORMAL
9.88,0.110515,-0.432584,-0.14500000000000002,-0.4750000000000001,0.25901164506832514,0.01684854549805415,NORMAL
9.9,0.110514,-0.432585,-0.14500000000000002,-0.4750000000000001,0.2590104948086081,0.0169827265613661,NORMAL
9.92,0.110408,-0.430416,-0.14500000000000002,-0.4750000000000001,0.25927008990625977,0.01693188739823302,NORMAL
9.94,0.110244,-0.427417,-0.125,-0.4750000000000001,0.24000808616586236,0.017473751126674944,NORMAL
9.96,0.110082,-0.424418,-0.125,-0.4750000000000001,0.2404622328932342,0.01808152907268706,NORMAL
9.98,0.109919,-0.42142,-0.125,-0.4750000000000001,0.24095176480158845,0.018630286805089775,NORMAL
10.0,0.109757,-0.418422,-0.125,-0.4750000000000001,0.24147861009414479,0.01891323206551031,NORMAL
10.02,0.109596,-0.415424,-0.014999999999999902,-0.45500000000000007,0.13073034457232943,5.6703654625358284e-05,KIDNAPPED
10.04,0.109435,-0.412427,-0.004999999999999893,-0.45500000000000007,0.12209762304811664,0.00021740319996079805,KIDNAPPED
10.06,0.109274,-0.40943,-0.014999999999999902,-0.45500000000000007,0.13236559967000483,0.0006056725933293529,KIDNAPPED
10.08,0.109112,-0.406434,-0.014999999999999902,-0.45500000000000007,0.13327582263861656,0.0012458875178911993,KIDNAPPED
10.1,0.108951,-0.403437,-0.014999999999999902,-0.45500000000000007,0.1342482527633041,0.002152182237034612,KIDNAPPED
10.12,0.10879,-0.400441,-0.014999999999999902,-0.45500000000000007,0.13527988978780248,0.0030002857701614373,KIDNAPPED
10.14,0.10863,-0.397445,-0.014999999999999902,-0.45500000000000007,0.13637065272631052,0.003760845879395941,KIDNAPPED
10.16,0.108469,-0.394449,-0.014999999999999902,-0.44500000000000006,0.13341663150447167,0.0044315518311396395,KIDNAPPED
10.18,0.108308,-0.391453,-0.014999999999999902,-0.44500000000000006,0.1344326748711041,0.005151722721191865,KIDNAPPED
10.2,0.108147,-0.388457,-0.014999999999999902,-0.44500000000000006,0.13550754391545874,0.005827726526896817,KIDNAPPED
10.22,0.107986,-0.385461,-0.014999999999999902,-0.44500000000000006,0.13663985039877635,0.006459321924439768,KIDNAPPED
10.24,0.107825,-0.382465,-0.014999999999999902,-0.44500000000000006,0.13782817872263997,0.0070704119775052915,KIDNAPPED
10.26,0.107664,-0.379469,-0.014999999999999902,-0.44500000000000006,0.13907109281586877,0.007714647990710822,KIDNAPPED
10.28,0.107503,-0.376474,-0.014999999999999902,-0.44500000000000006,0.14036665446251823,0.008009296757838697,KIDNAPPED
10.3,0.107343,-0.373478,-0.014999999999999902,-0.44500000000000006,0.14171522900874128,0.008573600396671613,KIDNAPPED
10.32,0.107182,-0.370482,-0.014999999999999902,-0.44500000000000006,0.14311314910936726,0.009050328232100429,KIDNAPPED
10.34,0.107021,-0.367486,-0.014999999999999902,-0.44500000000000006,0.14455983064807454,0.009632616067958599,KIDNAPPED
10.36,0.10686,-0.364491,-0.014999999999999902,-0.44500000000000006,0.14605327343472993,0.010200959247437753,KIDNAPPED
10.38,0.106699,-0.361495,-0.014999999999999902,-0.43500000000000005,0.14217465184061462,0.010818238380146441,KIDNAPPED
10.4,0.106538,-0.358499,-0.014999999999999902,-0.43500000000000005,0.14361019617353074,0.011482765464276352,KIDNAPPED
10.42,0.106377,-0.355504,-0.014999999999999902,-0.43500000000000005,0.14509303961596498,0.01202085020371146,KIDNAPPED
10.44,0.106217,-0.352508,-0.014999999999999902,-0.43500000000000005,0.14662363777031312,0.012544004714136085,KIDNAPPED
10.46,0.106056,-0.349512,-0.014999999999999902,-0.43500000000000005,0.14819835788563915,0.013046041481671634,KIDNAPPED
10.48,0.105895,-0.346516,-0.014999999999999902,-0.43500000000000005,0.1498166188411686,0.013051242039754206,KIDNAPPED
10.5,0.105734,-0.343521,-0.014999999999999902,-0.42500000000000004,0.14565550520663467,0.013511506922552853,KIDNAPPED
10.52,0.105573,-0.340525,-0.014999999999999902,-0.42500000000000004,0.14722049434097137,0.01412913123120734,KIDNAPPED
10.54,0.105412,-0.337529,-0.014999999999999902,-0.42500000000000004,0.1488295185270717,0.014699516510584801,KIDNAPPED
10.56,0.105251,-0.334534,-0.014999999999999902,-0.42500000000000004,0.15048056405064406,0.015203686738057718,KIDNAPPED
10.58,0.10509,-0.331538,-0.014999999999999902,-0.42500000000000004,0.1521734324512659,0.015678778905170495,KIDNAPPED
10.6,0.10493,-0.328542,-0.014999999999999902,-0.42500000000000004,0.1539069545667121,0.01611403649194283,KIDNAPPED
10.62,0.104769,-0.325547,-0.014999999999999902,-0.42500000000000004,0.15567759174010878,0.016495952357337806,KIDNAPPED
10.64,0.104608,-0.322551,-0.014999999999999902,-0.42500000000000004,0.15748609864048316,0.016864202750791608,KIDNAPPED
10.66,0.104447,-0.319555,-0.014999999999999902,-0.41500000000000004,0.15289648077702767,0.017231405016574997,KIDNAPPED
10.68,0.104286,-0.31656,-0.014999999999999902,-0.41500000000000004,0.15465957259736618,0.01787572555121958,KIDNAPPED
10.7,0.104125,-0.313564,-0.014999999999999902,-0.41500000000000004,0.15646094631249033,0.018387377854446718,KIDNAPPED
10.72,0.103964,-0.310568,-0.014999999999999902,-0.41500000000000004,0.15829869209819764,0.018854017896693866,KIDNAPPED
10.74,0.103803,-0.307573,-0.014999999999999902,-0.41500000000000004,0.16017088729853496,0.019287772182487967,KIDNAPPED
10.76,0.103642,-0.304577,-0.014999999999999902,-0.41500000000000004,0.16207764525991852,0.01961082526267266,KIDNAPPED
10.78,0.103482,-0.301581,-0.014999999999999902,-0.405,0.1572687950135054,0.020252645458116017,KIDNAPPED
10.8,0.103321,-0.298585,-0.014999999999999902,-0.405,0.15913519807383905,0.0208689392024362,KIDNAPPED
10.82,0.10316,-0.29559,-0.014999999999999902,-0.405,0.16103519397945276,0.021415001379365212,KIDNAPPED
10.84,0.102999,-0.292594,-0.014999999999999902,-0.405,0.16296893212204583,0.02193717549825572,KIDNAPPED
10.86,0.102838,-0.289598,-0.014999999999999902,-0.405,0.16493458050997062,0.02233240354025915,KIDNAPPED
10.88,0.102677,-0.286603,-0.014999999999999902,-0.395,0.15999308090664416,0.023012997674910853,KIDNAPPED
10.9,0.102516,-0.283607,-0.014999999999999902,-0.395,0.16192100143279742,0.02375966632731239,KIDNAPPED
10.92,0.102355,-0.280611,-0.014999999999999902,-0.395,0.16388117447101722,0.02447706887627628,KIDNAPPED
10.94,0.102194,-0.277616,-0.014999999999999902,-0.395,0.16587174892669332,0.025011170251161764,KIDNAPPED
10.96,0.102034,-0.27462,-0.014999999999999902,-0.395,0.16789372101421776,0.0254885986608191,KIDNAPPED
10.98,0.101873,-0.271624,-0.014999999999999902,-0.395,0.16994391870555411,0.025809316951667726,KIDNAPPED
11.0,0.101712,-0.268629,-0.014999999999999902,-0.395,0.17202127945402562,0.026009077918709555,KIDNAPPED
11.02,0.101551,-0.265633,-0.014999999999999902,-0.385,0.1668311010872972,0.02698372190603673,KIDNAPPED
11.04,0.10139,-0.262637,-0.014999999999999902,-0.385,0.16887668835277406,0.02773663778506857,KIDNAPPED
11.06,0.101229,-0.259642,-0.014999999999999902,-0.385,0.17094972537269543,0.02852290848194462,KIDNAPPED
11.08,0.101068,-0.256646,-0.014999999999999902,-0.385,0.1730506571498646,0.029163883751148943,KIDNAPPED
11.1,0.100907,-0.25365,-0.014999999999999902,-0.385,0.17517778155062924,0.029776838541403033,KIDNAPPED
11.12,0.100746,-0.250655,-0.014999999999999902,-0.385,0.17732939841154363,0.030161773254155352,KIDNAPPED
11.14,0.100586,-0.247659,-0.014999999999999902,-0.385,0.17950675106246,0.030354121948741587,KIDNAPPED
11.16,0.100425,-0.244663,-0.014999999999999902,-0.385,0.18170691839883252,0.03034689402502781,KIDNAPPED
11.18,0.100264,-0.241668,-0.014999999999999902,-0.375,0.17624758699057408,0.030868380829823426,KIDNAPPED
11.2,0.100103,-0.238672,-0.014999999999999902,-0.375,0.1784209185970075,0.031535510866553366,KIDNAPPED
11.22,0.099942,-0.235676,-0.014999999999999902,-0.375,0.18061794024957759,0.031941100678167265,KIDNAPPED
11.24,0.099781,-0.23268,-0.014999999999999902,-0.375,0.1828377979549086,0.03227017016132625,KIDNAPPED
11.26,0.09962,-0.229685,-0.014999999999999902,-0.365,0.177335539655761,0.03310700895755699,KIDNAPPED
11.28,0.099459,-0.226689,-0.014999999999999902,-0.365,0.17952937197572985,0.034214926360797523,KIDNAPPED
11.3,0.099299,-0.223693,-0.014999999999999902,-0.365,0.18174688346708995,0.03516574695950625,KIDNAPPED
11.32,0.099138,-0.220698,-0.014999999999999902,-0.365,0.18398519029530602,0.03601398729415859,KIDNAPPED
11.34,0.098977,-0.217702,-0.014999999999999902,-0.365,0.18624569077699482,0.036515810448349076,KIDNAPPED
11.36,0.098816,-0.214706,-0.014999999999999902,-0.365,0.1885268370604036,0.03696830318751032,KIDNAPPED
11.38,0.098655,-0.211711,-0.02499999999999991,-0.355,0.18926779056669937,0.03730664517302401,KIDNAPPED
11.4,0.098494,-0.208715,-0.014999999999999902,-0.355,0.1851491000815288,0.03865993304462334,KIDNAPPED
11.42,0.098333,-0.205719,-0.02499999999999991,-0.355,0.1936384410441273,0.04001257608440895,KIDNAPPED
11.44,0.098172,-0.202724,-0.02499999999999991,-0.355,0.19585535928332412,0.041127424788089686,KIDNAPPED
11.46,0.098011,-0.199728,-0.02499999999999991,-0.355,0.19809366497947373,0.041796352919626814,KIDNAPPED
11.48,0.097851,-0.196732,-0.02499999999999991,-0.355,0.20035250940529786,0.04221547833169624,KIDNAPPED
11.5,0.09769,-0.193737,-0.02499999999999991,-0.355,0.20262919648708075,0.04243129324445451,KIDNAPPED
11.52,0.097726,-0.192877,-0.02499999999999991,-0.355,0.20333602289068203,0.04221545472118095,KIDNAPPED
11.54,0.097734,-0.192703,-0.02499999999999991,-0.355,0.20347960822893277,0.0425244214361675,KIDNAPPED
11.56,0.097735,-0.192704,-0.02499999999999991,-0.355,0.20347941380149487,0.041715094673713905,KIDNAPPED
11.58,0.097736,-0.192707,-0.02499999999999991,-0.345,0.19559469201642454,0.04132096477478709,KIDNAPPED
11.6,0.097767,-0.19059,-0.02499999999999991,-0.345,0.1972667848093033,0.04071093967533162,KIDNAPPED
11.62,0.097838,-0.187589,-0.02499999999999991,-0.345,0.19966821771378632,0.04054886086668985,KIDNAPPED
11.64,0.097908,-0.184587,-0.02499999999999991,-0.345,0.2020858902372948,0.039891496632938735,KIDNAPPED
11.66,0.097978,-0.181586,-0.02499999999999991,-0.345,0.20451827272886883,0.03897562285915678,KIDNAPPED
11.68,0.098047,-0.178586,-0.02499999999999991,-0.345,0.20696420851200328,0.03761729003734794,KIDNAPPED
11.7,0.098116,-0.175585,-0.02499999999999991,-0.33499999999999996,0.20142167629378913,0.03693863943399959,KIDNAPPED
11.72,0.098185,-0.172585,-0.02499999999999991,-0.33499999999999996,0.20384596255506257,0.036097099084804025,KIDNAPPED
11.74,0.098254,-0.169585,-0.02499999999999991,-0.33499999999999996,0.2062854108777447,0.03487426807248264,KIDNAPPED
11.76,0.098322,-0.166585,-0.02499999999999991,-0.33499999999999996,0.20873889888806055,0.03305777431877002,KIDNAPPED
11.78,0.09839,-0.163586,-0.02499999999999991,-0.33499999999999996,0.21120570895693128,0.03060577625582707,KIDNAPPED
11.8,0.098458,-0.160586,-0.02499999999999991,-0.32499999999999996,0.20560603386087667,0.02790610953396938,KIDNAPPED
11.82,0.098526,-0.157587,-0.02499999999999991,-0.32499999999999996,0.20805236178664246,0.026458565380277375,KIDNAPPED
11.84,0.098594,-0.154587,-0.02499999999999991,-0.32499999999999996,0.21051381761062612,0.024264185528518445,KIDNAPPED
11.86,0.098662,-0.151588,-0.02499999999999991,-0.32499999999999996,0.21298829072979567,0.021815926070917195,KIDNAPPED
11.88,0.09873,-0.148588,-0.03499999999999992,-0.32499999999999996,0.22137051891342704,0.01809595670977762,KIDNAPPED
11.9,0.098798,-0.145589,-0.02499999999999991,-0.2649999999999999,0.17200270848158164,0.01706025169283781,KIDNAPPED
11.92,0.098866,-0.14259,-0.02499999999999991,-0.2649999999999999,0.17414647299328218,0.01827626158719204,KIDNAPPED
11.94,0.098934,-0.13959,-0.02499999999999991,-0.2649999999999999,0.17631592229858298,0.019137257174246348,KIDNAPPED
11.96,0.099002,-0.136591,-0.02499999999999991,-0.2549999999999999,0.17145607975513716,0.020019363454400592,KIDNAPPED
11.98,0.09907,-0.133592,-0.02499999999999991,-0.2549999999999999,0.17358936420184262,0.020927235075008817,KIDNAPPED
12.0,0.099138,-0.130593,-0.02499999999999991,-0.2549999999999999,0.1757479578629577,0.021552749188980223,KIDNAPPED
12.02,0.099206,-0.127593,-0.03499999999999992,-0.24499999999999988,0.17831335924433692,0.02218787496756517,KIDNAPPED
12.04,0.099274,-0.124594,-0.03499999999999992,-0.24499999999999988,0.1803527430121315,0.023073569539769547,KIDNAPPED
12.06,0.099342,-0.121595,-0.03499999999999992,-0.24499999999999988,0.1824186585549843,0.02346883008527544,KIDNAPPED
12.08,0.09941,-0.118596,-0.03499999999999992,-0.24499999999999988,0.18451021466574677,0.02375499330035241,KIDNAPPED
12.1,0.099478,-0.115596,-0.03499999999999992,-0.23499999999999988,0.17983783723121213,0.024089215675890625,KIDNAPPED
12.12,0.099545,-0.112597,-0.03499999999999992,-0.23499999999999988,0.18189241719763896,0.024565094749682444,KIDNAPPED
