timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.533796,-0.477168,1.527638,-0.458800,-0.550000,0.000000,0.104541,26.928400,0
0.040000,-0.505556,-0.488705,1.546905,-0.458800,-0.550000,0.000000,0.077092,27.231600,0
0.060000,-0.502029,-0.491300,1.552475,-0.458800,-0.550000,0.000000,0.072900,34.699400,0
0.080000,-0.502542,-0.489204,1.552443,-0.458800,-0.550000,0.000000,0.074897,32.000900,0
0.100000,-0.503518,-0.487074,1.545490,-0.458800,-0.550000,0.000000,0.077197,33.190400,0
0.120000,-0.501308,-0.486028,1.550906,-0.458800,-0.550000,0.000000,0.076807,27.572500,0
0.140000,-0.500008,-0.490950,1.558535,-0.458800,-0.550000,0.000000,0.072007,41.215800,0
0.160000,-0.501552,-0.484102,1.549990,-0.458800,-0.550000,0.000000,0.078551,29.068200,0
0.180000,-0.504333,-0.488067,1.551181,-0.458800,-0.550000,0.000000,0.076870,50.100500,0
0.200000,-0.501046,-0.492119,1.560415,-0.458800,-0.550000,0.000000,0.071658,50.646900,0
0.220000,-0.499937,-0.492394,1.564675,-0.458800,-0.550000,0.000000,0.070786,54.717700,0
0.240000,-0.500801,-0.491372,1.563240,-0.458800,-0.550000,0.000000,0.072120,50.585500,0
0.260000,-0.500089,-0.493280,1.565787,-0.458800,-0.550000,0.000000,0.070157,54.551600,0
0.280000,-0.501746,-0.494423,1.560759,-0.458800,-0.550000,0.000000,0.070237,53.852800,0
0.300000,-0.499608,-0.492433,1.557861,-0.458800,-0.550000,0.000000,0.070564,52.638800,0
0.320000,-0.499936,-0.491850,1.563089,-0.458800,-0.550000,0.000000,0.071229,51.882900,0
0.340000,-0.503451,-0.489796,1.555203,-0.458800,-0.550000,0.000000,0.074955,49.704900,0
0.360000,-0.503501,-0.488923,1.548952,-0.458800,-0.550000,0.000000,0.075687,55.415700,0
0.380000,-0.501826,-0.488792,1.550814,-0.458800,-0.550000,0.000000,0.074817,55.125400,0
0.400000,-0.502156,-0.485776,1.547266,-0.458800,-0.550000,0.000000,0.077488,56.381700,0
0.420000,-0.501153,-0.488874,1.558250,-0.458800,-0.550000,0.000000,0.074365,54.064300,0
0.440000,-0.501345,-0.491507,1.560308,-0.458800,-0.550000,0.000000,0.072329,46.085900,0
0.460000,-0.498487,-0.508939,1.600994,-0.458800,-0.550000,0.000000,0.057106,49.426500,0
0.480000,-0.499403,-0.489951,1.561130,-0.458800,-0.550000,0.000000,0.072487,51.644400,0
0.500000,-0.502287,-0.488692,1.555791,-0.458800,-0.550000,0.000000,0.075165,29.345300,0
0.520000,-0.500599,-0.494515,1.560370,-0.458800,-0.550000,0.000000,0.069468,29.233100,0
0.540000,-0.501525,-0.489229,1.554716,-0.458800,-0.550000,0.000000,0.074286,32.441100,0
0.560000,-0.502047,-0.485362,1.546080,-0.458800,-0.550000,0.000000,0.077771,32.706100,0
0.580000,-0.500087,-0.491833,1.555348,-0.458800,-0.550000,0.000000,0.071330,39.635700,0
0.600000,-0.502004,-0.495127,1.562240,-0.458800,-0.550000,0.000000,0.069840,31.436000,0
0.620000,-0.501811,-0.493557,1.561024,-0.458800,-0.550000,0.000000,0.070964,29.873600,0
0.640000,-0.503248,-0.490592,1.553039,-0.458800,-0.550000,0.000000,0.074195,29.042900,0
0.660000,-0.500268,-0.492117,1.559673,-0.458800,-0.550000,0.000000,0.071204,26.933800,0
0.680000,-0.502999,-0.500357,1.585379,-0.458800,-0.550000,0.000000,0.066468,24.923300,0
0.700000,-0.500846,-0.490412,1.557303,-0.458800,-0.550000,0.000000,0.072928,24.229200,0
0.720000,-0.501648,-0.487896,1.553112,-0.458800,-0.550000,0.000000,0.075451,24.099100,0
0.740000,-0.500541,-0.491338,1.558237,-0.458800,-0.550000,0.000000,0.071997,24.148400,0
0.760000,-0.500920,-0.475828,1.519764,-0.458800,-0.550000,0.000000,0.085297,26.595700,0
0.780000,-0.500947,-0.494276,1.564011,-0.458800,-0.550000,0.000000,0.069868,24.448500,0
0.800000,-0.500735,-0.491978,1.562240,-0.458800,-0.550000,0.000000,0.071590,23.918800,0
0.820000,-0.501200,-0.491535,1.561231,-0.458800,-0.550000,0.000000,0.072221,23.652800,0
0.840000,-0.500851,-0.492572,1.563048,-0.458800,-0.550000,0.000000,0.071178,22.099000,0
0.860000,-0.501432,-0.492626,1.562281,-0.458800,-0.550000,0.000000,0.071479,23.642500,0
0.880000,-0.501866,-0.493220,1.561325,-0.458800,-0.550000,0.000000,0.071265,24.486000,0
0.900000,-0.503418,-0.493335,1.561647,-0.458800,-0.550000,0.000000,0.072123,25.651900,0
0.920000,-0.500331,-0.492293,1.557888,-0.458800,-0.550000,0.000000,0.071098,24.884000,0
0.940000,-0.502392,-0.501572,1.578664,-0.458800,-0.550000,0.000000,0.065158,26.099300,0
0.960000,-0.501186,-0.490017,1.557252,-0.458800,-0.550000,0.000000,0.073448,26.029400,0
0.980000,-0.503250,-0.485478,1.550372,-0.458800,-0.550000,0.000000,0.078351,25.027400,0
1.000000,-0.503172,-0.486126,1.550745,-0.458800,-0.550000,0.000000,0.077774,25.826400,0
1.020000,-0.501559,-0.490804,1.550859,-0.458800,-0.550000,0.000000,0.073024,25.554200,0
1.040000,-0.500337,-0.488093,1.549764,-0.458800,-0.550000,0.000000,0.074550,25.382000,0
1.060000,-0.500835,-0.491591,1.554980,-0.458800,-0.550000,0.000000,0.071962,26.521500,0
1.080000,-0.502916,-0.487584,1.547263,-0.458800,-0.550000,0.000000,0.076433,25.127100,0
1.100000,-0.501441,-0.489582,1.554376,-0.458800,-0.550000,0.000000,0.073950,25.398800,0
1.120000,-0.502150,-0.489893,1.552572,-0.458800,-0.550000,0.000000,0.074109,25.956200,0
1.140000,-0.501163,-0.491219,1.556924,-0.458800,-0.550000,0.000000,0.072456,25.485700,0
1.160000,-0.503390,-0.488067,1.547498,-0.458800,-0.550000,0.000000,0.076315,27.927000,0
1.180000,-0.504710,-0.491030,1.554330,-0.458800,-0.550000,0.000000,0.074734,23.223800,0
1.200000,-0.503429,-0.489616,1.555227,-0.458800,-0.550000,0.000000,0.075086,22.181200,0
1.220000,-0.501380,-0.493129,1.561084,-0.458800,-0.550000,0.000000,0.071045,22.664600,0
1.240000,-0.500837,-0.499767,1.575748,-0.458800,-0.550000,0.000000,0.065502,22.624400,0
1.260000,-0.502748,-0.490550,1.558182,-0.458800,-0.550000,0.000000,0.073931,22.844900,0
1.280000,-0.500890,-0.491433,1.557714,-0.458800,-0.550000,0.000000,0.072122,23.105200,0
1.300000,-0.501413,-0.492820,1.559451,-0.458800,-0.550000,0.000000,0.071312,23.405300,0
1.320000,-0.501467,-0.493427,1.559696,-0.458800,-0.550000,0.000000,0.070859,23.450700,0
1.340000,-0.501119,-0.493029,1.560696,-0.458800,-0.550000,0.000000,0.070969,23.408200,0
1.360000,-0.500236,-0.491845,1.555836,-0.458800,-0.550000,0.000000,0.071407,23.868400,0
