timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.528606,-0.495408,1.549690,-0.458800,-0.550000,0.000000,0.088618,25.454800,0
0.040000,-0.503715,-0.491463,1.559672,-0.458800,-0.550000,0.000000,0.073783,25.228900,0
0.060000,-0.501955,-0.488414,1.553770,-0.458800,-0.550000,0.000000,0.075201,25.239800,0
0.080000,-0.502814,-0.491566,1.559512,-0.458800,-0.550000,0.000000,0.073156,25.102400,0
0.100000,-0.503208,-0.477845,1.539923,-0.458800,-0.550000,0.000000,0.084725,25.009300,0
0.120000,-0.501481,-0.494093,1.558366,-0.458800,-0.550000,0.000000,0.070336,25.481700,0
0.140000,-0.501554,-0.494093,1.562644,-0.458800,-0.550000,0.000000,0.070381,24.926100,0
0.160000,-0.500186,-0.493072,1.562806,-0.458800,-0.550000,0.000000,0.070381,25.334100,0
0.180000,-0.499721,-0.491273,1.565603,-0.458800,-0.550000,0.000000,0.071578,25.889400,0
0.200000,-0.501514,-0.493636,1.565103,-0.458800,-0.550000,0.000000,0.070721,28.949800,0
0.220000,-0.503439,-0.492843,1.555594,-0.458800,-0.550000,0.000000,0.072523,25.782600,0
0.240000,-0.500832,-0.496373,1.567567,-0.458800,-0.550000,0.000000,0.068136,28.862500,0
0.260000,-0.501802,-0.494081,1.565362,-0.458800,-0.550000,0.000000,0.070542,25.265800,0
0.280000,-0.503600,-0.491396,1.558816,-0.458800,-0.550000,0.000000,0.073766,27.099500,0
0.300000,-0.502812,-0.493644,1.558646,-0.458800,-0.550000,0.000000,0.071505,29.786500,0
0.320000,-0.501029,-0.490989,1.558164,-0.458800,-0.550000,0.000000,0.072564,26.428200,0
0.340000,-0.500382,-0.489975,1.551872,-0.458800,-0.550000,0.000000,0.073021,28.246000,0
0.360000,-0.500036,-0.483136,1.544448,-0.458800,-0.550000,0.000000,0.078557,28.701800,0
0.380000,-0.501959,-0.493882,1.555803,-0.458800,-0.550000,0.000000,0.070795,32.428700,0
0.400000,-0.500751,-0.487606,1.557274,-0.458800,-0.550000,0.000000,0.075185,44.711800,0
0.420000,-0.501060,-0.490137,1.559364,-0.458800,-0.550000,0.000000,0.073277,25.107800,0
0.440000,-0.501407,-0.494461,1.566608,-0.458800,-0.550000,0.000000,0.069999,23.906300,0
0.460000,-0.500850,-0.486455,1.553977,-0.458800,-0.550000,0.000000,0.076199,25.410100,0
0.480000,-0.501567,-0.491633,1.550335,-0.458800,-0.550000,0.000000,0.072359,25.432700,0
0.500000,-0.501457,-0.491653,1.554356,-0.458800,-0.550000,0.000000,0.072278,27.834800,0
0.520000,-0.500564,-0.485809,1.549815,-0.458800,-0.550000,0.000000,0.076582,26.395600,0
0.540000,-0.500504,-0.492813,1.558945,-0.458800,-0.550000,0.000000,0.070778,25.188900,0
0.560000,-0.501861,-0.492534,1.561645,-0.458800,-0.550000,0.000000,0.071810,25.816700,0
0.580000,-0.500889,-0.494097,1.560515,-0.458800,-0.550000,0.000000,0.069976,23.628500,0
0.600000,-0.500663,-0.493351,1.564248,-0.458800,-0.550000,0.000000,0.070438,32.884300,0
0.620000,-0.503045,-0.490908,1.557514,-0.458800,-0.550000,0.000000,0.073821,30.910800,0
0.640000,-0.499667,-0.494609,1.566608,-0.458800,-0.550000,0.000000,0.068836,24.995200,0
0.660000,-0.500510,-0.493084,1.559274,-0.458800,-0.550000,0.000000,0.070563,26.757200,0
0.680000,-0.501790,-0.492384,1.561904,-0.458800,-0.550000,0.000000,0.071888,27.159400,0
0.700000,-0.501872,-0.493820,1.567336,-0.458800,-0.550000,0.000000,0.070791,26.500600,0
