timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.549681,-0.446054,1.515013,-0.458800,-0.550000,0.000000,0.138073,13.349700,0
0.040000,-0.512295,-0.501883,1.562304,-0.458800,-0.550000,0.000000,0.071951,7.327800,0
0.060000,-0.507194,-0.486872,1.547526,-0.458800,-0.550000,0.000000,0.079543,7.245800,0
0.080000,-0.503722,-0.495013,1.543581,-0.458800,-0.550000,0.000000,0.071004,7.929100,0
0.100000,-0.501594,-0.494418,1.561612,-0.458800,-0.550000,0.000000,0.070148,7.182300,0
0.120000,-0.502899,-0.488755,1.557907,-0.458800,-0.550000,0.000000,0.075470,7.401700,0
0.140000,-0.502166,-0.489896,1.545192,-0.458800,-0.550000,0.000000,0.074115,7.164800,0
0.160000,-0.501916,-0.489695,1.559852,-0.458800,-0.550000,0.000000,0.074133,11.746300,0
0.180000,-0.503655,-0.488265,1.561363,-0.458800,-0.550000,0.000000,0.076310,15.558400,0
0.200000,-0.498527,-0.497681,1.570236,-0.458800,-0.550000,0.000000,0.065692,13.278100,0
0.220000,-0.501816,-0.494592,1.568940,-0.458800,-0.550000,0.000000,0.070146,12.871600,0
0.240000,-0.500498,-0.483927,1.546871,-0.458800,-0.550000,0.000000,0.078130,7.554800,0
0.260000,-0.499838,-0.483309,1.548440,-0.458800,-0.550000,0.000000,0.078306,7.329500,0
0.280000,-0.503269,-0.473267,1.526052,-0.458800,-0.550000,0.000000,0.088687,7.188200,0
0.300000,-0.506732,-0.486626,1.549068,-0.458800,-0.550000,0.000000,0.079459,7.311000,0
0.320000,-0.500478,-0.490591,1.547842,-0.458800,-0.550000,0.000000,0.072570,7.139200,0
0.340000,-0.503290,-0.488586,1.549285,-0.458800,-0.550000,0.000000,0.075835,7.204000,0
0.360000,-0.503406,-0.487400,1.546689,-0.458800,-0.550000,0.000000,0.076867,11.113800,0
0.380000,-0.503524,-0.486232,1.536908,-0.458800,-0.550000,0.000000,0.077889,7.800800,0
0.400000,-0.499522,-0.489599,1.551364,-0.458800,-0.550000,0.000000,0.072846,7.291600,0
0.420000,-0.502081,-0.486412,1.556185,-0.458800,-0.550000,0.000000,0.076920,7.432100,0
0.440000,-0.501556,-0.485861,1.551975,-0.458800,-0.550000,0.000000,0.077084,7.185400,0
0.460000,-0.500239,-0.488064,1.558060,-0.458800,-0.550000,0.000000,0.074520,7.486300,0
0.480000,-0.498006,-0.492883,1.565273,-0.458800,-0.550000,0.000000,0.069278,7.287600,0
0.500000,-0.498718,-0.487513,1.545377,-0.458800,-0.550000,0.000000,0.074149,14.035900,0
0.520000,-0.501560,-0.487401,1.550231,-0.458800,-0.550000,0.000000,0.075810,9.310300,0
0.540000,-0.500732,-0.494815,1.555936,-0.458800,-0.550000,0.000000,0.069309,6.478400,0
0.560000,-0.500209,-0.491360,1.555969,-0.458800,-0.550000,0.000000,0.071786,6.536700,0
0.580000,-0.499365,-0.488908,1.561683,-0.458800,-0.550000,0.000000,0.073333,8.518600,0
0.600000,-0.503932,-0.497695,1.565394,-0.458800,-0.550000,0.000000,0.069085,6.956100,0
0.620000,-0.498283,-0.494356,1.569305,-0.458800,-0.550000,0.000000,0.068229,9.953000,0
0.640000,-0.498037,-0.491682,1.561580,-0.458800,-0.550000,0.000000,0.070288,6.833700,0
0.660000,-0.499442,-0.501776,1.584598,-0.458800,-0.550000,0.000000,0.063066,8.163800,0
0.680000,-0.503285,-0.499503,1.565650,-0.458800,-0.550000,0.000000,0.067297,7.815400,0
0.700000,-0.502774,-0.486779,1.548284,-0.458800,-0.550000,0.000000,0.077011,7.959200,0
0.720000,-0.499291,-0.480155,1.533586,-0.458800,-0.550000,0.000000,0.080733,7.884800,0
0.740000,-0.500575,-0.495704,1.564554,-0.458800,-0.550000,0.000000,0.068507,11.591300,0
0.760000,-0.504637,-0.491173,1.562527,-0.458800,-0.550000,0.000000,0.074576,9.019400,0
0.780000,-0.506904,-0.493385,1.560260,-0.458800,-0.550000,0.000000,0.074292,8.868800,0
0.800000,-0.504728,-0.499274,1.564786,-0.458800,-0.550000,0.000000,0.068429,7.240800,0
0.820000,-0.501182,-0.496098,1.564674,-0.458800,-0.550000,0.000000,0.068569,7.299600,0
0.840000,-0.505046,-0.498670,1.569792,-0.458800,-0.550000,0.000000,0.069090,7.290000,0
0.860000,-0.508239,-0.493290,1.562928,-0.458800,-0.550000,0.000000,0.075234,7.198900,0
0.880000,-0.504593,-0.492981,1.556107,-0.458800,-0.550000,0.000000,0.073131,9.527700,0
0.900000,-0.503371,-0.489326,1.540748,-0.458800,-0.550000,0.000000,0.075285,13.044800,0
0.920000,-0.501289,-0.484371,1.552644,-0.458800,-0.550000,0.000000,0.078183,7.541100,0
0.940000,-0.501047,-0.491265,1.557535,-0.458800,-0.550000,0.000000,0.072351,7.448300,0
0.960000,-0.500768,-0.500152,1.566706,-0.458800,-0.550000,0.000000,0.065162,7.702700,0
0.980000,-0.503277,-0.486321,1.565743,-0.458800,-0.550000,0.000000,0.077674,7.393300,0
1.000000,-0.503326,-0.494426,1.564174,-0.458800,-0.550000,0.000000,0.071211,7.329600,0
1.020000,-0.498872,-0.488171,1.558414,-0.458800,-0.550000,0.000000,0.073679,7.371000,0
1.040000,-0.502632,-0.492394,1.551414,-0.458800,-0.550000,0.000000,0.072385,7.669300,0
1.060000,-0.502736,-0.484466,1.537322,-0.458800,-0.550000,0.000000,0.078899,7.369300,0
1.080000,-0.497632,-0.497901,1.552967,-0.458800,-0.550000,0.000000,0.064978,13.116300,0
1.100000,-0.498563,-0.483999,1.543838,-0.458800,-0.550000,0.000000,0.077053,11.889000,0
1.120000,-0.501110,-0.491306,1.548949,-0.458800,-0.550000,0.000000,0.072354,7.697300,0
1.140000,-0.502056,-0.499375,1.573115,-0.458800,-0.550000,0.000000,0.066588,7.393900,0
1.160000,-0.503435,-0.488812,1.559434,-0.458800,-0.550000,0.000000,0.075738,7.253100,0
1.180000,-0.502847,-0.491174,1.564374,-0.458800,-0.550000,0.000000,0.073489,7.871900,0
1.200000,-0.504639,-0.489771,1.551090,-0.458800,-0.550000,0.000000,0.075688,7.245400,0
1.220000,-0.500569,-0.487790,1.555600,-0.458800,-0.550000,0.000000,0.074931,7.467100,0
1.240000,-0.503497,-0.488676,1.557423,-0.458800,-0.550000,0.000000,0.075885,7.332100,0
1.260000,-0.503415,-0.500893,1.576543,-0.458800,-0.550000,0.000000,0.066347,7.691700,0
1.280000,-0.499707,-0.488589,1.557841,-0.458800,-0.550000,0.000000,0.073788,7.529300,0
1.300000,-0.503246,-0.496208,1.566063,-0.458800,-0.550000,0.000000,0.069778,7.501200,0
1.320000,-0.502911,-0.493013,1.557007,-0.458800,-0.550000,0.000000,0.072065,7.500700,0
1.340000,-0.502600,-0.497100,1.577189,-0.458800,-0.550000,0.000000,0.068679,7.796400,0
1.360000,-0.502285,-0.493379,1.562026,-0.458800,-0.550000,0.000000,0.071392,7.905200,0
1.380000,-0.505083,-0.487806,1.554988,-0.458800,-0.550000,0.000000,0.077526,11.989000,0
1.400000,-0.500899,-0.481481,1.533560,-0.458800,-0.550000,0.000000,0.080419,14.790500,0
1.420000,-0.500883,-0.486262,1.553525,-0.458800,-0.550000,0.000000,0.076378,7.803400,0
1.440000,-0.500442,-0.499304,1.566654,-0.458800,-0.550000,0.000000,0.065606,13.573800,0
1.460000,-0.497331,-0.496450,1.586145,-0.458800,-0.550000,0.000000,0.065972,13.111200,0
1.480000,-0.498436,-0.496124,1.564541,-0.458800,-0.550000,0.000000,0.066885,11.995200,0
1.500000,-0.499328,-0.491780,1.569866,-0.458800,-0.550000,0.000000,0.070938,6.833300,0
1.520000,-0.500150,-0.491381,1.566676,-0.458800,-0.550000,0.000000,0.071736,8.293200,0
1.540000,-0.503081,-0.487023,1.548277,-0.458800,-0.550000,0.000000,0.076986,6.960600,0
1.560000,-0.503898,-0.461094,1.553816,-0.458800,-0.550000,0.000000,0.099690,8.831300,0
1.580000,-0.503112,-0.490476,1.556805,-0.458800,-0.550000,0.000000,0.074207,7.705300,0
1.600000,-0.501277,-0.490672,1.568492,-0.458800,-0.550000,0.000000,0.072967,12.757500,0
1.620000,-0.499995,-0.497618,1.565460,-0.458800,-0.550000,0.000000,0.066640,10.362200,0
1.640000,-0.503782,-0.500779,1.571456,-0.458800,-0.550000,0.000000,0.066680,7.331100,0
1.660000,-0.503206,-0.494102,1.564466,-0.458800,-0.550000,0.000000,0.071389,7.738200,0
1.680000,-0.500693,-0.490984,1.564541,-0.458800,-0.550000,0.000000,0.072374,7.346500,0
1.700000,-0.499504,-0.501119,1.572008,-0.458800,-0.550000,0.000000,0.063609,7.248200,0
1.720000,-0.500239,-0.494398,1.563216,-0.458800,-0.550000,0.000000,0.069346,7.298900,0
1.740000,-0.501068,-0.501357,1.567399,-0.458800,-0.550000,0.000000,0.064441,9.339700,0
1.760000,-0.500202,-0.489884,1.564059,-0.458800,-0.550000,0.000000,0.072994,7.224500,0
1.780000,-0.503253,-0.492778,1.548832,-0.458800,-0.550000,0.000000,0.072460,7.651500,0
1.800000,-0.501509,-0.492231,1.554972,-0.458800,-0.550000,0.000000,0.071842,7.688200,0
1.820000,-0.500333,-0.497997,1.579904,-0.458800,-0.550000,0.000000,0.066553,7.316700,0
1.840000,-0.503044,-0.487301,1.550940,-0.458800,-0.550000,0.000000,0.076738,7.395100,0
1.860000,-0.500224,-0.492012,1.555753,-0.458800,-0.550000,0.000000,0.071264,7.508300,0
1.880000,-0.500366,-0.483990,1.532607,-0.458800,-0.550000,0.000000,0.078007,7.413300,0
1.900000,-0.501385,-0.494801,1.565999,-0.458800,-0.550000,0.000000,0.069717,7.395700,0
1.920000,-0.504472,-0.486238,1.566450,-0.458800,-0.550000,0.000000,0.078432,7.196800,0
1.940000,-0.504526,-0.494844,1.562216,-0.458800,-0.550000,0.000000,0.071646,7.656900,0
1.960000,-0.502214,-0.489346,1.553862,-0.458800,-0.550000,0.000000,0.074590,9.282500,0
1.980000,-0.500127,-0.498617,1.570112,-0.458800,-0.550000,0.000000,0.065941,16.467000,0
2.000000,-0.501402,-0.493517,1.554015,-0.458800,-0.550000,0.000000,0.070748,15.636300,0
2.020000,-0.503564,-0.490213,1.559317,-0.458800,-0.550000,0.000000,0.074688,11.237200,0
2.040000,-0.501723,-0.500821,1.570580,-0.458800,-0.550000,0.000000,0.065276,7.898900,0
2.060000,-0.502345,-0.493542,1.566460,-0.458800,-0.550000,0.000000,0.071300,7.501700,0
2.080000,-0.502629,-0.494292,1.559191,-0.458800,-0.550000,0.000000,0.070883,7.222000,0
2.100000,-0.502690,-0.490583,1.562061,-0.458800,-0.550000,0.000000,0.073869,7.254500,0
2.120000,-0.502398,-0.494462,1.572223,-0.458800,-0.550000,0.000000,0.070606,7.220800,0
2.140000,-0.502803,-0.493838,1.561859,-0.458800,-0.550000,0.000000,0.071347,7.738100,0
2.160000,-0.502213,-0.487677,1.555984,-0.458800,-0.550000,0.000000,0.075953,7.171800,0
2.180000,-0.501312,-0.480945,1.532907,-0.458800,-0.550000,0.000000,0.081091,7.690200,0
2.200000,-0.500959,-0.488592,1.547885,-0.458800,-0.550000,0.000000,0.074487,7.178400,0
2.220000,-0.501407,-0.493075,1.552099,-0.458800,-0.550000,0.000000,0.071104,7.411400,0
2.240000,-0.501867,-0.482561,1.531096,-0.458800,-0.550000,0.000000,0.080017,7.218300,0
2.260000,-0.502283,-0.494844,1.549057,-0.458800,-0.550000,0.000000,0.070235,7.047700,0
2.280000,-0.501827,-0.486172,1.546962,-0.458800,-0.550000,0.000000,0.076976,11.202600,0
2.300000,-0.502102,-0.488708,1.555941,-0.458800,-0.550000,0.000000,0.075045,7.237500,0
2.320000,-0.503624,-0.488651,1.544560,-0.458800,-0.550000,0.000000,0.075980,7.199300,0
2.340000,-0.503273,-0.488399,1.532967,-0.458800,-0.550000,0.000000,0.075978,7.960300,0
2.360000,-0.499976,-0.487463,1.552863,-0.458800,-0.550000,0.000000,0.074875,9.793500,0
2.380000,-0.501010,-0.489274,1.547431,-0.458800,-0.550000,0.000000,0.073955,7.309200,0
2.400000,-0.501562,-0.493790,1.556529,-0.458800,-0.550000,0.000000,0.070627,7.142300,0
2.420000,-0.502342,-0.491150,1.559993,-0.458800,-0.550000,0.000000,0.073207,7.359000,0
2.440000,-0.501072,-0.493931,1.554925,-0.458800,-0.550000,0.000000,0.070219,7.427200,0
2.460000,-0.500661,-0.506756,1.575854,-0.458800,-0.550000,0.000000,0.060186,7.336300,0
2.480000,-0.500554,-0.493506,1.564072,-0.458800,-0.550000,0.000000,0.070249,7.015600,0
2.500000,-0.499974,-0.501199,1.577608,-0.458800,-0.550000,0.000000,0.063850,11.371900,0
2.520000,-0.499237,-0.490284,1.560240,-0.458800,-0.550000,0.000000,0.072119,15.328400,0
2.540000,-0.500389,-0.501604,1.581606,-0.458800,-0.550000,0.000000,0.063810,15.615200,0
2.560000,-0.500366,-0.494539,1.556350,-0.458800,-0.550000,0.000000,0.069308,15.713900,0
2.580000,-0.502757,-0.487521,1.544381,-0.458800,-0.550000,0.000000,0.076392,14.796600,0
2.600000,-0.501815,-0.486050,1.537171,-0.458800,-0.550000,0.000000,0.077071,15.222400,0
2.620000,-0.501943,-0.485457,1.547972,-0.458800,-0.550000,0.000000,0.077635,15.283800,0
2.640000,-0.501877,-0.483994,1.551743,-0.458800,-0.550000,0.000000,0.078819,15.800500,0
2.660000,-0.499448,-0.486377,1.554142,-0.458800,-0.550000,0.000000,0.075500,15.069600,0
2.680000,-0.501020,-0.483557,1.542112,-0.458800,-0.550000,0.000000,0.078722,15.362300,0
2.700000,-0.503676,-0.487904,1.542865,-0.458800,-0.550000,0.000000,0.076614,16.108300,0
2.720000,-0.502441,-0.486818,1.551736,-0.458800,-0.550000,0.000000,0.076788,16.073900,0
2.740000,-0.502606,-0.496650,1.563475,-0.458800,-0.550000,0.000000,0.069030,14.923900,0
2.760000,-0.503341,-0.489954,1.562726,-0.458800,-0.550000,0.000000,0.074762,15.226700,0
2.780000,-0.501175,-0.498899,1.564285,-0.458800,-0.550000,0.000000,0.066385,15.284600,0
2.800000,-0.500877,-0.491982,1.565598,-0.458800,-0.550000,0.000000,0.071669,15.274600,0
2.820000,-0.501218,-0.493598,1.563320,-0.458800,-0.550000,0.000000,0.070572,14.442500,0
2.840000,-0.502290,-0.487119,1.560626,-0.458800,-0.550000,0.000000,0.076455,14.209600,0
2.860000,-0.503660,-0.485917,1.542401,-0.458800,-0.550000,0.000000,0.078224,14.676100,0
2.880000,-0.504642,-0.481808,1.536735,-0.458800,-0.550000,0.000000,0.082168,14.688800,0
2.900000,-0.505686,-0.485233,1.552799,-0.458800,-0.550000,0.000000,0.079957,15.799600,0
2.920000,-0.504733,-0.487803,1.553703,-0.458800,-0.550000,0.000000,0.077319,14.906700,0
2.940000,-0.501448,-0.490485,1.547545,-0.458800,-0.550000,0.000000,0.073218,14.049100,0
2.960000,-0.502109,-0.484296,1.542842,-0.458800,-0.550000,0.000000,0.078694,14.696400,0
2.980000,-0.500778,-0.484176,1.546362,-0.458800,-0.550000,0.000000,0.078070,12.475300,0
3.000000,-0.499850,-0.487460,1.548193,-0.458800,-0.550000,0.000000,0.074809,7.511000,0
3.020000,-0.500414,-0.491404,1.566474,-0.458800,-0.550000,0.000000,0.071869,7.387100,0
3.040000,-0.501745,-0.499499,1.564552,-0.458800,-0.550000,0.000000,0.066292,7.147100,0
3.060000,-0.499294,-0.495183,1.569334,-0.458800,-0.550000,0.000000,0.068152,7.266800,0
3.080000,-0.501018,-0.499604,1.569093,-0.458800,-0.550000,0.000000,0.065743,7.456000,0
3.100000,-0.500807,-0.492691,1.564070,-0.458800,-0.550000,0.000000,0.071056,7.641000,0
3.120000,-0.502127,-0.496913,1.570086,-0.458800,-0.550000,0.000000,0.068523,7.216200,0
3.140000,-0.503286,-0.501102,1.547953,-0.458800,-0.550000,0.000000,0.066106,7.548200,0
3.160000,-0.501489,-0.489018,1.554537,-0.458800,-0.550000,0.000000,0.074439,7.587300,0
3.180000,-0.500803,-0.494216,1.558383,-0.458800,-0.550000,0.000000,0.069829,7.275400,0
3.200000,-0.500549,-0.487189,1.558567,-0.458800,-0.550000,0.000000,0.075420,8.089500,0
3.220000,-0.500375,-0.488495,1.546719,-0.458800,-0.550000,0.000000,0.074238,7.153400,0
3.240000,-0.500840,-0.496842,1.556624,-0.458800,-0.550000,0.000000,0.067772,7.206400,0
3.260000,-0.500513,-0.492618,1.560055,-0.458800,-0.550000,0.000000,0.070941,6.972500,0
3.280000,-0.500831,-0.491800,1.565364,-0.458800,-0.550000,0.000000,0.071790,7.205900,0
3.300000,-0.503029,-0.491903,1.567432,-0.458800,-0.550000,0.000000,0.073017,7.364900,0
3.320000,-0.504633,-0.492328,1.552234,-0.458800,-0.550000,0.000000,0.073667,7.324600,0
3.340000,-0.502255,-0.497103,1.568562,-0.456378,-0.550000,-0.000076,0.070019,7.215500,0
3.360000,-0.501849,-0.483931,1.560008,-0.453378,-0.550000,-0.000076,0.081942,7.200700,0
3.380000,-0.500404,-0.493656,1.573396,-0.450378,-0.550000,-0.000076,0.075348,7.140500,0
