timestamp,est_x,est_y,est_theta,gt_x,gt_y,gt_theta,error_m,update_time_ms,kidnapped
0.020000,-0.517891,-0.502260,1.558909,-0.458800,-0.550000,0.000000,0.075966,15.940900,0
0.040000,-0.499771,-0.495233,1.560200,-0.458800,-0.550000,0.000000,0.068396,16.733900,0
0.060000,-0.506796,-0.488868,1.559048,-0.458800,-0.550000,0.000000,0.077722,16.523900,0
0.080000,-0.500600,-0.491359,1.551659,-0.458800,-0.550000,0.000000,0.072014,16.085200,0
0.100000,-0.502765,-0.491993,1.545694,-0.458800,-0.550000,0.000000,0.072785,16.275400,0
0.120000,-0.498910,-0.490171,1.553623,-0.458800,-0.550000,0.000000,0.072029,31.202200,0
0.140000,-0.504507,-0.487639,1.548171,-0.458800,-0.550000,0.000000,0.077318,17.813300,0
0.160000,-0.503703,-0.481601,1.545465,-0.458800,-0.550000,0.000000,0.081821,18.260400,0
0.180000,-0.496766,-0.495035,1.565631,-0.458800,-0.550000,0.000000,0.066802,17.022700,0
0.200000,-0.500583,-0.485923,1.553734,-0.458800,-0.550000,0.000000,0.076496,15.963100,0
0.220000,-0.500599,-0.498490,1.568993,-0.458800,-0.550000,0.000000,0.066336,15.289700,0
0.240000,-0.501476,-0.489741,1.561219,-0.458800,-0.550000,0.000000,0.073840,16.712000,0
0.260000,-0.497895,-0.485720,1.543815,-0.458800,-0.550000,0.000000,0.075235,15.356400,0
0.280000,-0.498117,-0.488658,1.555654,-0.458800,-0.550000,0.000000,0.072861,14.784300,0
0.300000,-0.498450,-0.481172,1.542141,-0.458800,-0.550000,0.000000,0.079432,17.713200,0
0.320000,-0.498756,-0.490896,1.552828,-0.458800,-0.550000,0.000000,0.071343,16.090600,0
0.340000,-0.499963,-0.486667,1.552472,-0.458800,-0.550000,0.000000,0.075535,16.813200,0
0.360000,-0.501010,-0.488776,1.542226,-0.458800,-0.550000,0.000000,0.074365,15.536100,0
0.380000,-0.499593,-0.488604,1.550233,-0.458800,-0.550000,0.000000,0.073713,16.850100,0
0.400000,-0.499853,-0.489861,1.552846,-0.458800,-0.550000,0.000000,0.072815,14.782700,0
0.420000,-0.498981,-0.494865,1.577161,-0.458800,-0.550000,0.000000,0.068223,15.064900,0
0.440000,-0.504670,-0.492649,1.562154,-0.458800,-0.550000,0.000000,0.073439,14.875500,0
0.460000,-0.501234,-0.490572,1.545651,-0.458800,-0.550000,0.000000,0.073023,13.909700,0
0.480000,-0.501728,-0.490392,1.563041,-0.458800,-0.550000,0.000000,0.073457,13.659000,0
